股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.74%,556000,1775.0
2308,台達電,4.94%,494000,1130.0
8299,群聯,4.83%,272000,2005.0
2345,智邦,4.54%,433000,1185.0
3665,貿聯-KY,4.50%,379000,1340.0
2059,川湖,4.09%,127000,3640.0
6223,旺矽,3.62%,167000,2450.0
3017,奇鋐,3.61%,315000,1295.0
6515,穎崴,3.18%,96000,3740.0
2383,台光電,2.86%,200000,1615.0
2360,致茂,2.80%,307000,1030.0
7769,鴻勁,2.69%,87000,3495.0
5347,世界,2.58%,2060000,141.5
1519,華城,2.57%,289000,1005.0
8996,高力,2.33%,362000,727.0
2408,南亞科,2.29%,950000,272.0
3260,威剛,2.12%,804000,298.0
3131,弘塑,2.09%,135000,1750.0
2451,創見,2.05%,934000,248.0
3163,波若威,2.01%,612000,371.5
6669,緯穎,1.98%,61000,3670.0
6781,AES-KY,1.89%,179000,1190.0
3661,世芯-KY,1.86%,62000,3395.0
5274,信驊,1.76%,23000,8635.0
8358,金居,1.74%,696000,283.0
4749,新應材,1.73%,228000,858.0
2327,國巨*,1.49%,583000,289.5
2368,金像電,1.47%,264000,630.0
6442,光聖,1.39%,124000,1270.0
5536,聖暉*,1.39%,222000,709.0
8210,勤誠,1.29%,162000,900.0
2344,華邦電,1.08%,1079000,113.0
2449,京元電子,1.05%,432000,274.5
5289,宜鼎,1.05%,154000,770.0
6531,愛普*,1.04%,233000,506.0
3529,力旺,1.01%,71000,1605.0
8021,尖點,0.98%,492000,225.0
3037,欣興,0.82%,302000,308.0
6274,台燿,0.63%,150000,475.0
2317,鴻海,0.62%,314000,223.5
6805,富世達,0.59%,52000,1285.0
3443,創意,0.55%,23000,2700.0
8046,南電,0.44%,147000,341.5
3189,景碩,0.38%,209000,206.5
3324,雙鴻,0.33%,40000,928.0
5439,高技,0.32%,120000,298.0
3653,健策,0.31%,14000,2460.0
6584,南俊國際,0.28%,104000,309.0
