股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.71%,1406000,2365.0
2059,川湖,6.86%,293000,10100.0
3017,奇鋐,6.83%,1002000,2940.0
3665,貿聯-KY,6.38%,1161000,2370.0
2345,智邦,6.04%,1080000,2410.0
2383,台光電,5.73%,466000,5305.0
3037,欣興,5.63%,2497000,973.0
3008,大立光,5.58%,520000,4625.0
6223,旺矽,4.76%,326000,6300.0
8996,高力,4.29%,1630000,1135.0
2454,聯發科,3.69%,406000,3920.0
3231,緯創,3.37%,7662000,189.5
6584,南俊國際,2.59%,2231000,500.0
8021,尖點,2.42%,2501000,417.5
2455,全新,2.38%,2753000,372.0
1303,南亞,2.25%,5445000,178.5
3711,日月光投控,2.25%,1629000,595.0
3443,創意,2.19%,211000,4480.0
6187,萬潤,2.18%,801000,1175.0
3661,世芯-KY,1.82%,215000,3660.0
8299,群聯,1.72%,366000,2025.0
3189,景碩,1.66%,840013,853.0
1815,富喬,1.26%,6277000,86.8
2308,台達電,1.17%,300000,1680.0
6669,緯穎,1.12%,77000,6265.0
4958,臻鼎-KY,1.12%,1000000,482.0
7751,竑騰,0.88%,270000,1405.0
6515,穎崴,0.66%,42000,6775.0
6139,亞翔,0.48%,250000,836.0
6805,富世達,0.44%,109000,1760.0
7734,印能科技,0.44%,56000,3390.0
2337,旺宏,0.40%,1343000,129.0
5289,宜鼎,0.37%,98000,1610.0
3260,威剛,0.35%,358000,421.0
3583,辛耘,0.25%,147000,737.0
5347,世界,0.22%,629000,151.5
3264,欣銓,0.04%,72000,211.5
