股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.68%,1706000,2385.0
2383,台光電,6.24%,563000,5200.0
8996,高力,5.27%,1630000,1515.0
2345,智邦,5.20%,977000,2495.0
3017,奇鋐,5.09%,1009000,2365.0
6223,旺矽,4.46%,326000,6420.0
3037,欣興,4.42%,2097000,988.0
3665,貿聯-KY,4.26%,955000,2090.0
2059,川湖,4.14%,293000,6620.0
2454,聯發科,3.86%,406000,4460.0
3443,創意,3.37%,311000,5075.0
2327,國巨*,3.29%,1566000,984.0
6187,萬潤,3.00%,1220000,1155.0
6515,穎崴,2.92%,145000,9450.0
6584,南俊國際,2.88%,2204000,613.0
3008,大立光,2.85%,260000,5145.0
2368,金像電,2.76%,945000,1370.0
2455,全新,2.51%,2753000,428.0
3661,世芯-KY,2.41%,262000,4320.0
8299,群聯,2.21%,445000,2330.0
3105,穩懋,2.16%,1949000,519.0
3711,日月光投控,2.07%,1629000,595.0
3653,健策,1.82%,214000,3990.0
8021,尖點,1.73%,1501000,542.0
2308,台達電,1.58%,344000,2155.0
7769,鴻勁,1.42%,91000,7330.0
7751,竑騰,1.16%,375000,1455.0
3583,辛耘,1.00%,566000,827.0
3189,景碩,0.66%,440013,706.0
2303,聯電,0.60%,2000000,140.0
2337,旺宏,0.46%,1343000,161.5
3363,上詮,0.44%,300000,685.0
6139,亞翔,0.43%,250000,806.0
7734,印能科技,0.40%,56000,3350.0
6805,富世達,0.40%,109000,1715.0
5289,宜鼎,0.39%,98000,1855.0
3260,威剛,0.32%,358000,416.0
2360,致茂,0.24%,50000,2230.0
3264,欣銓,0.03%,72000,211.5
3491,昇達科,0.00%,1000,1550.0
