股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.81%,556000,1810.0
2345,智邦,5.23%,488000,1380.0
8299,群聯,4.91%,394000,1605.0
2308,台達電,4.77%,504000,1220.0
3017,奇鋐,4.28%,331000,1665.0
7769,鴻勁,3.87%,127000,3930.0
6515,穎崴,3.86%,100000,4980.0
2383,台光電,3.70%,219000,2175.0
6223,旺矽,3.69%,175000,2720.0
3037,欣興,3.60%,1193000,389.0
8996,高力,3.25%,599000,700.0
2059,川湖,3.12%,134000,3000.0
3163,波若威,3.09%,612000,651.0
2360,致茂,3.01%,313000,1240.0
2408,南亞科,2.74%,1679000,210.0
3665,貿聯-KY,2.69%,217000,1595.0
5347,世界,2.13%,2501000,110.0
2449,京元電子,1.97%,932000,272.0
2454,聯發科,1.95%,151000,1665.0
3533,嘉澤,1.92%,164000,1510.0
5274,信驊,1.87%,26000,9250.0
4749,新應材,1.70%,240000,914.0
6442,光聖,1.65%,124000,1710.0
3324,雙鴻,1.57%,226000,894.0
6669,緯穎,1.52%,50000,3930.0
6781,AES-KY,1.45%,191000,975.0
7751,竑騰,1.39%,166000,1080.0
1519,華城,1.38%,204000,871.0
8358,金居,1.29%,713000,232.5
8210,勤誠,1.12%,165000,871.0
2486,一詮,1.09%,1150000,122.0
3529,力旺,1.05%,62000,2190.0
5289,宜鼎,1.00%,157000,823.0
3661,世芯-KY,0.86%,37000,2995.0
6274,台燿,0.84%,238000,454.0
8021,尖點,0.84%,509920,211.5
6531,愛普*,0.77%,245000,403.0
6805,富世達,0.71%,55000,1665.0
2317,鴻海,0.53%,325000,210.5
8046,南電,0.53%,160000,423.0
3189,景碩,0.49%,237013,264.5
3443,創意,0.39%,23000,2190.0
6584,南俊國際,0.36%,136000,339.0
2368,金像電,0.35%,60000,761.0
3653,健策,0.35%,14000,3180.0
2344,華邦電,0.30%,379000,101.0
5439,高技,0.24%,126000,243.5
