股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,6.10%,984000,2030.0
2383,台光電,4.10%,353000,3800.0
3105,穩懋,3.96%,2408000,539.0
8996,高力,3.84%,1030000,1220.0
6515,穎崴,3.81%,121000,10305.0
2345,智邦,3.67%,581000,2070.0
6442,光聖,3.57%,542000,2155.0
3037,欣興,3.50%,1784000,643.0
6223,旺矽,3.39%,214000,5195.0
3665,貿聯-KY,3.03%,420000,2365.0
3017,奇鋐,2.97%,405000,2400.0
3533,嘉澤,2.85%,375000,2490.0
8299,群聯,2.77%,578000,1570.0
3163,波若威,2.76%,738000,1225.0
2360,致茂,2.68%,389000,2255.0
6669,緯穎,2.43%,209000,3805.0
2059,川湖,2.31%,208000,3640.0
7769,鴻勁,2.13%,155000,4500.0
8046,南電,2.07%,938000,724.0
6510,精測,2.01%,176000,3740.0
7751,竑騰,1.80%,311000,1895.0
2408,南亞科,1.70%,2657000,210.0
3443,創意,1.67%,168000,3255.0
4749,新應材,1.57%,575000,895.0
3081,聯亞,1.55%,195000,2600.0
3653,健策,1.53%,110000,4565.0
8358,金居,1.49%,1326000,367.5
5274,信驊,1.48%,35000,13805.0
6274,台燿,1.47%,510000,946.0
6805,富世達,1.37%,240000,1870.0
6584,南俊國際,1.35%,661000,667.0
3131,弘塑,1.23%,124000,3255.0
6531,愛普*,1.11%,567000,644.0
4991,環宇-KY,1.11%,552000,660.0
3529,力旺,1.11%,89000,4075.0
5347,世界,0.97%,2401000,132.0
6271,同欣電,0.96%,1695000,185.5
2368,金像電,0.89%,248000,1175.0
2308,台達電,0.83%,147000,1840.0
2486,一詮,0.73%,1297000,185.0
3036,文曄,0.70%,999000,230.0
3661,世芯-KY,0.70%,65000,3515.0
8021,尖點,0.70%,583920,390.5
3189,景碩,0.58%,484013,391.5
3491,昇達科,0.40%,78000,1670.0
3711,日月光投控,0.35%,258000,442.0
3324,雙鴻,0.31%,99000,1035.0
3260,威剛,0.30%,268000,368.5
5289,宜鼎,0.30%,98000,1005.0
2337,旺宏,0.30%,739000,131.0
6781,AES-KY,0.23%,74000,1040.0
2344,華邦電,0.19%,724000,87.8
