股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.62%,1406000,2490.0
2383,台光電,6.98%,563000,5700.0
3017,奇鋐,5.32%,1009000,2425.0
2345,智邦,5.18%,977000,2435.0
8996,高力,5.14%,1630000,1450.0
2059,川湖,4.77%,293000,7475.0
6223,旺矽,4.74%,326000,6680.0
3037,欣興,4.44%,2097000,974.0
3665,貿聯-KY,4.16%,955000,2000.0
3008,大立光,4.13%,380000,5000.0
2454,聯發科,4.01%,406000,4535.0
2327,國巨*,3.48%,1566000,1020.0
3443,創意,3.20%,311000,4725.0
6584,南俊國際,3.11%,2204000,649.0
6187,萬潤,3.11%,1220000,1170.0
6515,穎崴,2.98%,145000,9450.0
2368,金像電,2.60%,945000,1265.0
2455,全新,2.38%,2753000,398.0
8299,群聯,2.35%,445000,2430.0
3711,日月光投控,2.35%,1629000,662.0
3105,穩懋,2.21%,1949000,522.0
3661,世芯-KY,2.05%,215000,4375.0
8021,尖點,1.85%,1501000,567.0
7751,竑騰,1.20%,375000,1475.0
3653,健策,1.10%,132000,3840.0
3583,辛耘,1.09%,566000,882.0
2308,台達電,1.01%,224000,2080.0
2303,聯電,0.74%,2000000,170.0
3189,景碩,0.70%,440013,727.0
2337,旺宏,0.50%,1343000,172.0
3363,上詮,0.45%,300000,685.0
6139,亞翔,0.43%,250000,791.0
6805,富世達,0.42%,109000,1765.0
7734,印能科技,0.41%,56000,3390.0
5289,宜鼎,0.40%,98000,1885.0
3260,威剛,0.32%,358000,412.0
2360,致茂,0.25%,50000,2265.0
3264,欣銓,0.04%,72000,233.5
3491,昇達科,0.00%,1000,1355.0
