股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.97%,1406000,2460.0
2383,台光電,7.10%,563000,5475.0
3017,奇鋐,6.21%,1009000,2670.0
2345,智邦,5.95%,977000,2645.0
8996,高力,5.35%,1630000,1425.0
2059,川湖,5.25%,293000,7785.0
6223,旺矽,5.15%,326000,6855.0
3037,欣興,4.43%,2097000,917.0
3665,貿聯-KY,4.28%,955000,1945.0
3008,大立光,4.00%,420000,4135.0
2454,聯發科,3.86%,406000,4125.0
2327,國巨*,3.62%,1566000,1005.0
6584,南俊國際,3.55%,2231000,690.0
3443,創意,3.30%,311000,4605.0
6187,萬潤,2.91%,1220000,1035.0
2303,聯電,2.68%,7000000,166.0
3711,日月光投控,2.55%,1629000,679.0
6515,穎崴,2.46%,120000,8915.0
8299,群聯,2.35%,445000,2290.0
2455,全新,2.14%,2753000,338.0
3661,世芯-KY,2.09%,215000,4215.0
8021,尖點,1.83%,1501000,530.0
6182,合晶,1.62%,4500000,156.0
7751,竑騰,1.29%,372000,1505.0
3583,辛耘,1.12%,566000,860.0
3189,景碩,0.77%,440013,763.0
6139,亞翔,0.54%,250000,932.0
6488,環球晶,0.54%,174000,1335.0
2337,旺宏,0.45%,1343000,144.5
3363,上詮,0.40%,300000,574.0
6805,富世達,0.39%,109000,1570.0
7734,印能科技,0.38%,56000,2955.0
5289,宜鼎,0.37%,98000,1645.0
3260,威剛,0.34%,358000,410.5
3264,欣銓,0.04%,72000,257.0
3491,昇達科,0.00%,1000,1300.0
