股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,6.63%,806000,2000.0
2383,台光電,4.54%,323000,3420.0
2345,智邦,4.01%,531000,1835.0
6223,旺矽,3.73%,196000,4620.0
6515,穎崴,3.62%,111000,7930.0
3163,波若威,3.50%,676000,1260.0
3017,奇鋐,3.45%,370000,2265.0
3037,欣興,3.35%,1277000,638.0
3105,穩懋,3.28%,1716000,464.0
3533,嘉澤,3.20%,343000,2270.0
8996,高力,3.06%,715000,1040.0
6442,光聖,2.97%,310000,2325.0
8299,群聯,2.96%,434000,1660.0
2360,致茂,2.72%,370000,1785.0
2059,川湖,2.64%,191000,3355.0
7769,鴻勁,2.45%,142000,4200.0
8046,南電,2.35%,858000,667.0
7751,竑騰,2.34%,285000,1995.0
6669,緯穎,2.18%,146000,3630.0
2408,南亞科,2.15%,2432000,215.0
6510,精測,2.04%,142000,3485.0
8358,金居,1.94%,1728000,273.5
4749,新應材,1.93%,526000,893.0
3081,聯亞,1.76%,185000,2315.0
3653,健策,1.70%,100000,4125.0
6805,富世達,1.68%,219000,1865.0
5274,信驊,1.50%,29000,12580.0
6584,南俊國際,1.46%,566000,629.0
5347,世界,1.21%,2277000,129.0
4991,環宇-KY,1.16%,511000,552.0
3131,弘塑,1.13%,87000,3170.0
2368,金像電,1.02%,227000,1090.0
2308,台達電,0.96%,135000,1735.0
2486,一詮,0.94%,1230000,185.5
3665,貿聯-KY,0.91%,100000,2200.0
3036,文曄,0.88%,947000,225.5
3529,力旺,0.81%,67000,2955.0
6531,愛普*,0.78%,367000,516.0
6274,台燿,0.76%,230000,808.0
8021,尖點,0.74%,569920,317.5
3661,世芯-KY,0.73%,59000,3025.0
3443,創意,0.72%,66000,2665.0
3189,景碩,0.72%,457013,381.0
3491,昇達科,0.53%,71000,1815.0
5289,宜鼎,0.43%,90000,1155.0
2337,旺宏,0.40%,671000,146.0
3711,日月光投控,0.38%,236000,393.0
3324,雙鴻,0.38%,93000,990.0
3260,威剛,0.35%,231000,372.0
6781,AES-KY,0.27%,67000,979.0
2344,華邦電,0.26%,663000,93.5
