股票代號,股票名稱,持股權重,股數,收盤價
3017,奇鋐,8.13%,1001000,3380.0
2330,台積電,6.61%,1116000,2465.0
2059,川湖,6.11%,205000,12400.0
2383,台光電,6.00%,465000,5375.0
3037,欣興,5.92%,2482000,993.0
3665,貿聯-KY,5.51%,1161000,1975.0
8996,高力,5.27%,1630000,1345.0
2345,智邦,5.20%,1074000,2015.0
3008,大立光,4.83%,293000,6870.0
6223,旺矽,3.61%,268000,5615.0
1815,富喬,3.46%,11420868,126.0
3231,緯創,3.29%,7245000,189.0
6584,南俊國際,3.14%,2231000,586.0
1303,南亞,3.09%,5445000,236.5
8021,尖點,2.85%,2682000,442.5
2455,全新,2.75%,2150000,533.0
8046,南電,2.58%,968000,1110.0
6669,緯穎,2.40%,429675,2325.0
3443,創意,2.33%,164000,5925.0
3661,世芯-KY,2.02%,215000,3905.0
3189,景碩,1.65%,844013,812.0
2454,聯發科,1.61%,145000,4625.0
4958,臻鼎-KY,1.21%,1000000,502.0
6515,穎崴,0.89%,51000,7280.0
5274,信驊,0.49%,11000,18605.0
3026,禾伸堂,0.48%,261000,758.0
6213,聯茂,0.47%,373000,523.0
2301,光寶科,0.46%,659000,292.5
2357,華碩,0.46%,196000,979.0
3653,健策,0.46%,33000,5760.0
6139,亞翔,0.45%,250000,750.0
3081,聯亞,0.43%,63000,2850.0
8150,南茂,0.43%,1957000,91.5
6187,萬潤,0.43%,134000,1330.0
2376,技嘉,0.43%,508000,349.5
2360,致茂,0.43%,76000,2335.0
2404,漢唐,0.40%,155000,1065.0
3711,日月光投控,0.38%,250000,640.0
6274,台燿,0.37%,113000,1345.0
5289,宜鼎,0.33%,99952,1355.0
5347,世界,0.24%,629000,157.0
