股票代號,股票名稱,持股權重,股數,收盤價
3017,奇鋐,7.82%,1001000,3410.0
2059,川湖,7.62%,235000,14150.0
2330,台積電,6.24%,1116000,2440.0
3665,貿聯-KY,6.16%,1161000,2315.0
2383,台光電,6.01%,465000,5640.0
3008,大立光,5.96%,343000,7580.0
3037,欣興,5.52%,2482000,971.0
2345,智邦,5.43%,1074000,2205.0
8996,高力,4.39%,1630000,1175.0
6584,南俊國際,3.41%,2231000,667.0
6223,旺矽,3.32%,268000,5410.0
2455,全新,3.31%,2753000,524.0
1815,富喬,3.21%,10877000,129.0
3231,緯創,3.02%,7245000,182.0
1303,南亞,2.93%,5445000,234.5
8021,尖點,2.77%,2682000,450.0
8046,南電,2.72%,968000,1225.0
3443,創意,2.25%,164000,5995.0
3661,世芯-KY,2.11%,215000,4275.0
3189,景碩,1.69%,844013,874.0
2308,台達電,1.63%,382000,1865.0
2454,聯發科,1.43%,145000,4315.0
6669,緯穎,1.38%,77000,7800.0
4958,臻鼎-KY,1.23%,1000000,535.0
3081,聯亞,0.49%,63000,3425.0
6213,聯茂,0.47%,373000,550.0
2301,光寶科,0.45%,659000,300.5
2357,華碩,0.45%,196000,1010.0
3653,健策,0.44%,33000,5885.0
6139,亞翔,0.44%,250000,770.0
3026,禾伸堂,0.44%,261000,731.0
5274,信驊,0.43%,11000,17120.0
6187,萬潤,0.42%,134000,1375.0
8150,南茂,0.42%,1957000,93.2
2376,技嘉,0.42%,508000,359.0
2404,漢唐,0.39%,155000,1100.0
6274,台燿,0.38%,113000,1450.0
2360,致茂,0.35%,76000,2030.0
5289,宜鼎,0.33%,99952,1450.0
5347,世界,0.22%,629000,153.5
