股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,5.91%,607000,1845.0
6515,穎崴,4.86%,109000,8450.0
2383,台光電,4.74%,316000,2845.0
2345,智邦,4.62%,520000,1685.0
3017,奇鋐,4.01%,362000,2100.0
3533,嘉澤,3.81%,336000,2150.0
6223,旺矽,3.80%,192000,3750.0
8299,群聯,3.60%,396000,1725.0
6442,光聖,3.41%,304000,2125.0
3037,欣興,3.34%,1250000,506.0
3163,波若威,3.14%,662000,898.0
2360,致茂,3.10%,362000,1625.0
2408,南亞科,2.85%,2382000,226.5
7769,鴻勁,2.83%,139000,3865.0
8996,高力,2.83%,655000,820.0
2059,川湖,2.71%,142000,3615.0
8046,南電,2.39%,840000,540.0
4749,新應材,2.38%,504000,896.0
7751,竑騰,2.31%,279000,1570.0
2308,台達電,2.24%,274000,1550.0
3653,健策,2.04%,98000,3945.0
8358,金居,1.85%,1548000,227.0
5274,信驊,1.70%,28000,11500.0
3105,穩懋,1.64%,904000,344.5
5347,世界,1.46%,2230000,124.0
6584,南俊國際,1.37%,458000,568.0
6669,緯穎,1.29%,65000,3760.0
6805,富世達,1.20%,119000,1905.0
4991,環宇-KY,1.15%,500000,437.0
6781,AES-KY,1.15%,194000,1125.0
2368,金像電,1.08%,222000,922.0
1519,華城,1.01%,207000,926.0
2486,一詮,0.98%,1204000,154.5
3529,力旺,0.97%,66000,2785.0
6531,愛普*,0.97%,359000,511.0
3661,世芯-KY,0.96%,58000,3150.0
3443,創意,0.85%,65000,2475.0
2449,京元電子,0.84%,552000,288.5
3189,景碩,0.83%,447013,351.5
8210,勤誠,0.81%,169000,904.0
8021,尖點,0.73%,557920,247.5
6274,台燿,0.69%,225000,580.0
5289,宜鼎,0.47%,88000,1015.0
2317,鴻海,0.36%,342000,200.0
5439,高技,0.30%,201000,287.0
3324,雙鴻,0.29%,54000,1035.0
2344,華邦電,0.27%,513000,98.2
