股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.38%,1706000,2385.0
2383,台光電,5.60%,563000,4830.0
3037,欣興,5.60%,2797000,971.0
2345,智邦,5.05%,977000,2510.0
6669,緯穎,4.43%,386000,5570.0
6223,旺矽,4.08%,326000,6070.0
8996,高力,3.76%,1630000,1120.0
2454,聯發科,3.71%,406000,4430.0
3017,奇鋐,3.54%,634000,2710.0
2059,川湖,3.44%,312000,5350.0
6584,南俊國際,3.04%,2204000,670.0
3665,貿聯-KY,2.90%,652000,2155.0
3443,創意,2.82%,311000,4400.0
2368,金像電,2.63%,945000,1350.0
6515,穎崴,2.58%,145000,8650.0
8299,群聯,2.53%,475000,2580.0
3661,世芯-KY,2.50%,280000,4340.0
2327,國巨*,2.40%,1566000,743.0
2455,全新,2.28%,2753000,402.0
3711,日月光投控,1.99%,1629000,593.0
3105,穩懋,1.96%,1949000,487.5
3081,聯亞,1.95%,366000,2580.0
2308,台達電,1.72%,344000,2425.0
6274,台燿,1.64%,471000,1695.0
7769,鴻勁,1.48%,97000,7385.0
8046,南電,1.30%,718000,878.0
7751,竑騰,1.22%,375000,1580.0
5274,信驊,1.09%,29000,18265.0
2360,致茂,1.08%,200000,2620.0
3583,辛耘,1.02%,566000,872.0
6187,萬潤,1.00%,435000,1115.0
6510,精測,0.99%,137000,3505.0
3008,大立光,0.99%,125000,3825.0
3653,健策,0.78%,102000,3730.0
4991,環宇-KY,0.78%,553000,682.0
3189,景碩,0.67%,470013,692.0
5289,宜鼎,0.60%,153000,1905.0
6531,愛普*,0.58%,265000,1055.0
2337,旺宏,0.46%,1434000,156.5
8021,尖點,0.46%,501000,441.0
6805,富世達,0.45%,109000,1985.0
6139,亞翔,0.42%,250000,825.0
3260,威剛,0.36%,382000,458.0
7734,印能科技,0.36%,56000,3110.0
6442,光聖,0.33%,74000,2145.0
3533,嘉澤,0.02%,4000,2400.0
3491,昇達科,0.00%,1000,1950.0
