股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.56%,1761000,2135.0
2383,台光電,4.91%,537000,4545.0
6669,緯穎,4.37%,465000,4675.0
8996,高力,4.24%,1689000,1250.0
3037,欣興,4.09%,2303000,883.0
3665,貿聯-KY,3.71%,667000,2770.0
3105,穩懋,3.70%,3433000,536.0
3017,奇鋐,3.42%,601000,2835.0
6442,光聖,3.33%,785000,2110.0
2345,智邦,3.28%,716000,2280.0
6515,穎崴,3.15%,151000,10385.0
6510,精測,2.92%,422000,3440.0
6223,旺矽,2.86%,289000,4925.0
8299,群聯,2.72%,711000,1900.0
3533,嘉澤,2.46%,468000,2615.0
8046,南電,2.24%,1108000,1005.0
3443,創意,2.23%,260000,4260.0
3653,健策,2.13%,197000,5380.0
3163,波若威,2.12%,923000,1145.0
2360,致茂,2.08%,487000,2120.0
2059,川湖,2.03%,258000,3910.0
3081,聯亞,2.02%,380000,2640.0
7769,鴻勁,1.93%,194000,4945.0
7751,竑騰,1.89%,388000,2420.0
2368,金像電,1.87%,669000,1390.0
6584,南俊國際,1.82%,1337000,678.0
2308,台達電,1.55%,357000,2165.0
5274,信驊,1.49%,45000,16475.0
3661,世芯-KY,1.44%,173000,4135.0
2408,南亞科,1.42%,3280000,215.5
4749,新應材,1.42%,701000,1005.0
6274,台燿,1.29%,636000,1010.0
6531,愛普*,1.19%,703000,840.0
2454,聯發科,0.94%,180000,2610.0
4991,環宇-KY,0.94%,692000,676.0
3131,弘塑,0.91%,154000,2950.0
6271,同欣電,0.90%,2589000,173.0
3189,景碩,0.52%,486013,528.0
3036,文曄,0.48%,1177000,204.0
2337,旺宏,0.39%,1271000,154.0
5289,宜鼎,0.36%,142000,1245.0
3324,雙鴻,0.35%,151000,1140.0
3260,威剛,0.34%,393000,436.0
3711,日月光投控,0.31%,320000,478.0
3491,昇達科,0.30%,97000,1550.0
2455,全新,0.30%,427000,347.5
2344,華邦電,0.16%,893000,89.8
3583,辛耘,0.05%,33000,792.0
