股票代號,股票名稱,持股權重,股數,收盤價
2059,川湖,8.55%,260000,14370.0
2330,台積電,7.11%,1306000,2380.0
3017,奇鋐,6.95%,1001000,3035.0
2383,台光電,6.60%,465000,6205.0
3037,欣興,6.51%,2483000,1145.0
3665,貿聯-KY,5.95%,1161000,2240.0
2345,智邦,5.47%,1074000,2225.0
3008,大立光,5.09%,420000,5290.0
8996,高力,4.38%,1630000,1175.0
2454,聯發科,3.61%,406000,3885.0
6223,旺矽,3.23%,268000,5270.0
6584,南俊國際,3.07%,2231000,602.0
3231,緯創,3.00%,7245000,181.0
2308,台達電,2.63%,632000,1820.0
2455,全新,2.63%,2753000,417.5
8021,尖點,2.51%,2682000,408.5
1303,南亞,2.49%,5445000,200.0
1815,富喬,2.37%,10877000,95.3
3443,創意,2.08%,164000,5535.0
3661,世芯-KY,1.83%,215000,3715.0
3189,景碩,1.67%,844013,865.0
6669,緯穎,1.13%,77000,6400.0
4958,臻鼎-KY,1.08%,1000000,474.0
3711,日月光投控,0.98%,716000,599.0
8046,南電,0.85%,300000,1245.0
6515,穎崴,0.61%,42000,6315.0
6139,亞翔,0.45%,250000,782.0
5274,信驊,0.43%,11000,17055.0
3081,聯亞,0.42%,63000,2925.0
6213,聯茂,0.42%,373000,488.0
2301,光寶科,0.41%,659000,273.5
2357,華碩,0.41%,196000,910.0
2376,技嘉,0.40%,508000,348.0
2360,致茂,0.40%,76000,2305.0
6274,台燿,0.40%,113000,1545.0
8150,南茂,0.40%,1957000,89.1
3026,禾伸堂,0.40%,261000,668.0
2404,漢唐,0.40%,155000,1115.0
3653,健策,0.39%,33000,5150.0
6187,萬潤,0.39%,134000,1260.0
5289,宜鼎,0.33%,98000,1460.0
3583,辛耘,0.24%,147000,702.0
5347,世界,0.22%,629000,155.0
7751,竑騰,0.09%,25000,1535.0
3264,欣銓,0.03%,72000,210.5
