股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.69%,556000,1765.0
8299,群聯,5.18%,327000,2020.0
2308,台達電,4.54%,504000,1150.0
2345,智邦,4.30%,488000,1125.0
3017,奇鋐,4.23%,331000,1630.0
3665,貿聯-KY,3.82%,387000,1260.0
6223,旺矽,3.77%,175000,2750.0
6515,穎崴,3.50%,101000,4425.0
2383,台光電,3.42%,224000,1950.0
2059,川湖,3.17%,134000,3020.0
7769,鴻勁,2.67%,92000,3705.0
8996,高力,2.61%,412000,809.0
3037,欣興,2.46%,858000,365.5
2360,致茂,2.39%,313000,974.0
3163,波若威,2.26%,612000,472.0
3260,威剛,2.14%,819000,333.5
2449,京元電子,2.05%,932000,280.5
5347,世界,1.87%,2101000,113.5
5274,信驊,1.86%,26000,9130.0
3324,雙鴻,1.77%,226000,1000.0
6415,矽力*-KY,1.76%,822000,273.0
6781,AES-KY,1.72%,191000,1150.0
6442,光聖,1.71%,124000,1755.0
3661,世芯-KY,1.63%,64000,3245.0
4749,新應材,1.60%,240000,848.0
2408,南亞科,1.55%,718000,275.0
1519,華城,1.53%,204000,955.0
6669,緯穎,1.42%,50000,3610.0
8210,勤誠,1.40%,165000,1085.0
8358,金居,1.40%,713000,250.0
2486,一詮,1.28%,1150000,142.0
2454,聯發科,1.18%,85000,1770.0
3533,嘉澤,1.05%,85000,1570.0
3529,力旺,1.00%,71000,1795.0
5289,宜鼎,0.97%,157000,790.0
6274,台燿,0.97%,238000,520.0
8021,尖點,0.84%,509920,209.0
3231,緯創,0.83%,827000,127.5
6531,愛普*,0.79%,245000,413.0
6805,富世達,0.67%,55000,1550.0
2317,鴻海,0.55%,325000,215.5
8046,南電,0.50%,160000,397.5
3189,景碩,0.44%,213000,263.5
3443,創意,0.42%,23000,2340.0
6584,南俊國際,0.37%,136000,349.5
2368,金像電,0.36%,60000,760.0
3653,健策,0.33%,14000,3000.0
2344,華邦電,0.30%,379000,102.5
5439,高技,0.30%,126000,306.0
