股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.69%,556000,1995.0
8299,群聯,5.16%,394000,1890.0
2308,台達電,5.00%,504000,1430.0
2345,智邦,4.74%,488000,1400.0
2408,南亞科,4.51%,2279000,285.5
3017,奇鋐,4.05%,331000,1765.0
3037,欣興,3.98%,1193000,481.5
8996,高力,3.65%,599000,879.0
6223,旺矽,3.57%,175000,2945.0
6515,穎崴,3.55%,100000,5115.0
3163,波若威,3.29%,612000,776.0
2059,川湖,3.20%,134000,3445.0
7769,鴻勁,3.10%,92000,4860.0
2360,致茂,2.99%,313000,1380.0
2383,台光電,2.77%,164000,2440.0
3665,貿聯-KY,2.12%,217000,1410.0
2449,京元電子,2.11%,932000,327.0
2454,聯發科,2.04%,151000,1945.0
3533,嘉澤,2.02%,164000,1775.0
5347,世界,1.94%,2101000,133.5
6442,光聖,1.84%,124000,2145.0
3324,雙鴻,1.81%,226000,1155.0
5274,信驊,1.75%,26000,9730.0
6781,AES-KY,1.60%,191000,1205.0
4749,新應材,1.52%,240000,911.0
1519,華城,1.51%,204000,1070.0
8358,金居,1.43%,713000,290.0
6669,緯穎,1.39%,50000,4000.0
3529,力旺,1.25%,71000,2530.0
2486,一詮,1.12%,1150000,140.0
8210,勤誠,1.05%,165000,918.0
8021,尖點,0.90%,509920,256.0
6274,台燿,0.90%,238000,545.0
3661,世芯-KY,0.90%,37000,3490.0
5289,宜鼎,0.85%,157000,779.0
6531,愛普*,0.74%,245000,433.5
7751,竑騰,0.70%,83000,1215.0
6805,富世達,0.65%,55000,1710.0
8046,南電,0.62%,160000,555.0
2317,鴻海,0.55%,325000,243.0
3189,景碩,0.46%,213000,314.5
3443,創意,0.44%,23000,2770.0
6584,南俊國際,0.40%,136000,425.0
2368,金像電,0.34%,60000,826.0
2344,華邦電,0.32%,379000,122.5
3653,健策,0.30%,14000,3120.0
5439,高技,0.26%,126000,292.0
