股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.05%,1406000,2320.0
2383,台光電,6.87%,563000,4395.0
2059,川湖,6.30%,293000,7750.0
2345,智邦,6.27%,1080000,2090.0
3017,奇鋐,5.94%,1002000,2135.0
6223,旺矽,4.94%,326000,5455.0
3665,貿聯-KY,4.82%,955000,1820.0
3008,大立光,4.52%,420000,3875.0
8996,高力,4.39%,1630000,971.0
3037,欣興,4.37%,2097000,750.0
2454,聯發科,3.76%,406000,3340.0
2327,國巨*,3.61%,2066000,630.0
6584,南俊國際,3.34%,2231000,540.0
6187,萬潤,3.17%,1220000,935.0
3711,日月光投控,2.70%,1629000,597.0
2303,聯電,2.53%,7000000,130.0
3443,創意,2.19%,211000,3745.0
8299,群聯,2.14%,445000,1735.0
2455,全新,2.12%,2753000,277.0
3661,世芯-KY,2.01%,215000,3365.0
8021,尖點,1.71%,1501000,409.5
6182,合晶,1.69%,4500000,135.0
6515,穎崴,1.66%,99000,6050.0
3026,禾伸堂,1.57%,909000,621.0
6488,環球晶,1.38%,394000,1265.0
7751,竑騰,0.97%,318000,1100.0
3189,景碩,0.83%,440013,679.0
6139,亞翔,0.54%,250000,775.0
7734,印能科技,0.44%,56000,2835.0
2337,旺宏,0.44%,1343000,117.5
3363,上詮,0.42%,300000,503.0
6805,富世達,0.39%,109000,1305.0
3260,威剛,0.35%,358000,348.5
5289,宜鼎,0.33%,98000,1215.0
3583,辛耘,0.30%,147000,728.0
3264,欣銓,0.04%,72000,197.5
3491,昇達科,0.00%,1000,1220.0
