股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.52%,556000,1770.0
2308,台達電,5.39%,494000,1260.0
2345,智邦,4.86%,478000,1175.0
8299,群聯,4.71%,272000,2000.0
3665,貿聯-KY,4.56%,379000,1390.0
2059,川湖,3.92%,127000,3570.0
3017,奇鋐,3.75%,315000,1375.0
6223,旺矽,3.68%,167000,2545.0
6515,穎崴,3.24%,96000,3905.0
2383,台光電,3.12%,200000,1800.0
7769,鴻勁,2.81%,87000,3730.0
2360,致茂,2.72%,307000,1025.0
5347,世界,2.61%,2060000,146.5
8996,高力,2.25%,362000,718.0
2408,南亞科,2.23%,950000,271.5
3260,威剛,2.19%,804000,314.5
3131,弘塑,2.05%,135000,1755.0
3163,波若威,2.02%,612000,382.0
6781,AES-KY,1.85%,179000,1195.0
3661,世芯-KY,1.84%,62000,3430.0
6415,矽力*-KY,1.83%,800000,265.0
1519,華城,1.78%,200000,1030.0
5274,信驊,1.77%,23000,8870.0
4749,新應材,1.71%,228000,865.0
8358,金居,1.66%,699000,274.5
2327,國巨*,1.47%,583000,291.5
6442,光聖,1.45%,124000,1355.0
8210,勤誠,1.36%,162000,969.0
5536,聖暉*,1.30%,220000,684.0
2449,京元電子,1.07%,432000,286.5
5289,宜鼎,0.99%,154000,745.0
8021,尖點,0.99%,492000,233.0
6274,台燿,0.97%,223000,504.0
2344,華邦電,0.96%,1079000,103.0
6531,愛普*,0.94%,233000,466.5
2451,創見,0.94%,455000,238.5
3529,力旺,0.93%,71000,1520.0
3037,欣興,0.89%,302000,339.0
6805,富世達,0.62%,52000,1380.0
2317,鴻海,0.60%,314000,221.5
3443,創意,0.54%,23000,2725.0
8046,南電,0.49%,147000,382.0
3189,景碩,0.39%,209000,214.0
3653,健策,0.34%,14000,2795.0
3324,雙鴻,0.32%,40000,930.0
5439,高技,0.31%,120000,296.0
6584,南俊國際,0.27%,104000,301.0
