股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.72%,1406000,2445.0
2383,台光電,7.68%,563000,6080.0
3017,奇鋐,6.25%,1009000,2760.0
2345,智邦,6.00%,977000,2735.0
6223,旺矽,5.40%,326000,7380.0
2059,川湖,5.26%,293000,8000.0
8996,高力,5.05%,1630000,1380.0
3037,欣興,4.56%,2097000,969.0
3665,貿聯-KY,4.28%,955000,1995.0
3008,大立光,3.99%,420000,4230.0
2454,聯發科,3.82%,406000,4195.0
2327,國巨*,3.67%,1566000,1045.0
6584,南俊國際,3.54%,2231000,707.0
3443,創意,3.52%,311000,5040.0
6187,萬潤,2.82%,1220000,1030.0
2303,聯電,2.68%,7000000,170.5
6515,穎崴,2.67%,120000,9900.0
3711,日月光投控,2.49%,1629000,682.0
8299,群聯,2.29%,445000,2295.0
3661,世芯-KY,2.24%,215000,4650.0
2455,全新,2.21%,2753000,358.0
8021,尖點,1.88%,1501000,558.0
6182,合晶,1.65%,4500000,163.0
7751,竑騰,1.20%,372000,1440.0
3583,辛耘,1.08%,566000,851.0
3189,景碩,0.82%,440013,833.0
6139,亞翔,0.53%,250000,948.0
2337,旺宏,0.43%,1343000,142.5
7734,印能科技,0.40%,56000,3190.0
6805,富世達,0.40%,109000,1630.0
3363,上詮,0.39%,300000,581.0
5289,宜鼎,0.36%,98000,1635.0
3260,威剛,0.33%,358000,411.5
3264,欣銓,0.04%,72000,247.0
3491,昇達科,0.00%,1000,1340.0
