股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,6.04%,1311000,2265.0
2383,台光電,5.17%,537000,4730.0
6669,緯穎,4.63%,465000,4890.0
3037,欣興,3.94%,2310000,839.0
8996,高力,3.68%,1689000,1070.0
3665,貿聯-KY,3.57%,667000,2630.0
3017,奇鋐,3.47%,601000,2835.0
3105,穩懋,3.44%,3433000,492.5
2345,智邦,3.17%,716000,2175.0
6510,精測,3.06%,422000,3570.0
6515,穎崴,2.94%,151000,9580.0
6223,旺矽,2.87%,289000,4880.0
6442,光聖,2.83%,785000,1775.0
8299,群聯,2.65%,711000,1835.0
3533,嘉澤,2.58%,468000,2710.0
3443,創意,2.09%,260000,3955.0
7751,竑騰,2.09%,388000,2645.0
2059,川湖,2.08%,258000,3960.0
8046,南電,2.06%,1108000,913.0
3653,健策,1.99%,197000,4960.0
3081,聯亞,1.96%,380000,2540.0
7769,鴻勁,1.96%,194000,4970.0
3163,波若威,1.95%,924000,1040.0
2368,金像電,1.93%,669000,1420.0
2360,致茂,1.91%,487000,1925.0
6584,南俊國際,1.88%,1337000,690.0
2408,南亞科,1.51%,3280000,226.5
2308,台達電,1.47%,357000,2020.0
5274,信驊,1.46%,45000,16000.0
3661,世芯-KY,1.46%,173000,4160.0
4749,新應材,1.38%,701000,966.0
6274,台燿,1.28%,636000,990.0
6805,富世達,1.25%,298000,2070.0
6531,愛普*,1.08%,703000,753.0
8358,金居,1.03%,1508000,335.5
6271,同欣電,0.92%,2589000,174.0
3131,弘塑,0.90%,154000,2875.0
2454,聯發科,0.89%,180000,2435.0
4991,環宇-KY,0.80%,692000,570.0
8021,尖點,0.55%,661920,406.0
3189,景碩,0.51%,486013,515.0
3036,文曄,0.48%,1177000,201.0
2337,旺宏,0.37%,1271000,145.0
3324,雙鴻,0.36%,151000,1180.0
3260,威剛,0.35%,393000,440.0
5289,宜鼎,0.34%,142000,1190.0
3711,日月光投控,0.32%,320000,495.5
3491,昇達科,0.32%,97000,1605.0
2486,一詮,0.26%,567000,224.5
2344,華邦電,0.17%,893000,93.9
3529,力旺,0.03%,4000,4045.0
