股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.72%,1406000,2350.0
2383,台光電,7.07%,563000,4755.0
2345,智邦,6.33%,1080000,2220.0
3017,奇鋐,6.30%,1002000,2380.0
2059,川湖,5.98%,293000,7735.0
3665,貿聯-KY,5.56%,955000,2205.0
6223,旺矽,4.91%,326000,5705.0
3037,欣興,4.65%,2097000,839.0
3008,大立光,4.35%,420000,3920.0
8996,高力,4.33%,1630000,1005.0
2454,聯發科,4.02%,406000,3750.0
2327,國巨*,3.27%,1927000,642.0
6584,南俊國際,3.16%,2231000,536.0
6187,萬潤,3.03%,1220000,942.0
3711,日月光投控,2.64%,1629000,613.0
8021,尖點,2.44%,2501000,370.0
2455,全新,2.42%,2753000,333.0
2303,聯電,2.37%,7000000,128.0
3443,創意,2.27%,211000,4070.0
8299,群聯,2.14%,445000,1825.0
3661,世芯-KY,1.93%,215000,3405.0
3231,緯創,1.65%,3496000,179.0
3026,禾伸堂,1.54%,909000,640.0
6669,緯穎,1.16%,77000,5730.0
6488,環球晶,1.07%,394000,1030.0
7751,竑騰,0.94%,310000,1145.0
3189,景碩,0.83%,440013,711.0
6515,穎崴,0.70%,42000,6295.0
6139,亞翔,0.55%,250000,840.0
7734,印能科技,0.51%,56000,3460.0
3363,上詮,0.46%,300000,582.0
2337,旺宏,0.44%,1343000,124.0
6805,富世達,0.41%,109000,1410.0
3260,威剛,0.36%,358000,383.0
5289,宜鼎,0.35%,98000,1370.0
3583,辛耘,0.28%,147000,715.0
3264,欣銓,0.04%,72000,209.5
3491,昇達科,0.00%,1000,1190.0
