股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.93%,556000,1915.0
2345,智邦,5.27%,488000,1450.0
2308,台達電,4.73%,504000,1260.0
8299,群聯,4.52%,327000,1855.0
3017,奇鋐,3.95%,331000,1605.0
3665,貿聯-KY,3.93%,387000,1365.0
6515,穎崴,3.76%,101000,5005.0
2383,台光電,3.66%,224000,2195.0
8996,高力,3.64%,539000,906.0
6223,旺矽,3.63%,175000,2790.0
2059,川湖,3.02%,134000,3030.0
7769,鴻勁,2.98%,92000,4345.0
2408,南亞科,2.88%,1394000,278.0
3163,波若威,2.68%,612000,589.0
2360,致茂,2.45%,313000,1050.0
3037,欣興,2.36%,858000,369.0
2449,京元電子,2.17%,932000,313.5
2454,聯發科,2.09%,151000,1855.0
3533,嘉澤,2.01%,164000,1645.0
5347,世界,1.97%,2101000,126.0
5274,信驊,1.88%,26000,9725.0
6442,光聖,1.80%,124000,1950.0
3324,雙鴻,1.79%,226000,1065.0
6781,AES-KY,1.61%,191000,1135.0
3661,世芯-KY,1.61%,64000,3380.0
4749,新應材,1.48%,240000,830.0
1519,華城,1.47%,204000,967.0
8358,金居,1.43%,713000,270.0
6669,緯穎,1.39%,50000,3740.0
2486,一詮,1.30%,1150000,152.0
8210,勤誠,1.20%,165000,975.0
3529,力旺,1.05%,71000,1985.0
6274,台燿,0.94%,238000,532.0
5289,宜鼎,0.85%,157000,726.0
3231,緯創,0.81%,827000,131.5
8021,尖點,0.77%,509920,203.0
6531,愛普*,0.72%,245000,396.0
6805,富世達,0.63%,55000,1545.0
2317,鴻海,0.55%,325000,227.0
8046,南電,0.50%,160000,416.0
6584,南俊國際,0.45%,136000,445.0
3443,創意,0.42%,23000,2475.0
3189,景碩,0.42%,213000,265.5
2368,金像電,0.37%,60000,829.0
3653,健策,0.33%,14000,3205.0
2344,華邦電,0.30%,379000,105.5
5439,高技,0.29%,126000,311.0
