股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.70%,556000,1805.0
8299,群聯,4.90%,277000,2305.0
2308,台達電,4.85%,504000,1255.0
2345,智邦,4.38%,488000,1170.0
3665,貿聯-KY,4.05%,387000,1365.0
3017,奇鋐,3.80%,331000,1495.0
6223,旺矽,3.49%,175000,2595.0
2059,川湖,3.30%,134000,3205.0
2383,台光電,3.08%,224000,1790.0
6515,穎崴,3.02%,101000,3900.0
7769,鴻勁,2.65%,92000,3750.0
8996,高力,2.46%,412000,777.0
2360,致茂,2.44%,313000,1015.0
5347,世界,2.37%,2101000,147.0
3037,欣興,2.27%,858000,344.5
3260,威剛,2.26%,819000,360.0
3163,波若威,2.22%,612000,472.5
2408,南亞科,2.21%,968000,297.0
2449,京元電子,2.18%,932000,305.0
3131,弘塑,1.97%,141000,1825.0
6415,矽力*-KY,1.93%,840000,299.5
5274,信驊,1.86%,26000,9315.0
6781,AES-KY,1.76%,191000,1200.0
6442,光聖,1.64%,124000,1725.0
3661,世芯-KY,1.61%,64000,3270.0
1519,華城,1.59%,204000,1015.0
4749,新應材,1.55%,240000,844.0
8358,金居,1.44%,713000,263.5
6669,緯穎,1.43%,50000,3720.0
2327,國巨*,1.26%,595000,277.0
8210,勤誠,1.18%,165000,930.0
2454,聯發科,1.16%,85000,1780.0
2486,一詮,1.13%,1150000,128.0
2344,華邦電,1.08%,1079000,130.0
3529,力旺,1.04%,71000,1910.0
6274,台燿,0.93%,238000,510.0
5289,宜鼎,0.93%,157000,768.0
2451,創見,0.92%,463000,259.0
8021,尖點,0.86%,509920,221.0
3231,緯創,0.84%,827000,132.5
6531,愛普*,0.83%,245000,443.0
3324,雙鴻,0.66%,91000,940.0
6805,富世達,0.63%,55000,1485.0
2317,鴻海,0.56%,325000,224.0
3443,創意,0.48%,23000,2695.0
8046,南電,0.46%,160000,374.0
3189,景碩,0.38%,213000,229.5
2368,金像電,0.32%,60000,692.0
3653,健策,0.31%,14000,2895.0
6584,南俊國際,0.31%,136000,296.5
5439,高技,0.30%,126000,308.0
5536,聖暉*,0.04%,7000,678.0
