股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.23%,556000,1885.0
2383,台光電,5.37%,299000,2600.0
2345,智邦,5.07%,488000,1505.0
8299,群聯,4.92%,394000,1810.0
2308,台達電,4.77%,504000,1370.0
6515,穎崴,4.37%,100000,6330.0
6223,旺矽,4.36%,175000,3610.0
3017,奇鋐,4.28%,331000,1875.0
3037,欣興,3.95%,1193000,480.0
2408,南亞科,3.93%,2379000,239.5
7769,鴻勁,3.79%,127000,4325.0
8996,高力,3.79%,599000,917.0
3163,波若威,3.55%,612000,841.0
2360,致茂,3.23%,313000,1495.0
2059,川湖,3.04%,134000,3290.0
3665,貿聯-KY,2.45%,217000,1635.0
3533,嘉澤,2.04%,164000,1805.0
2449,京元電子,1.93%,932000,300.0
5274,信驊,1.88%,26000,10495.0
5347,世界,1.86%,2501000,107.5
3324,雙鴻,1.64%,226000,1050.0
4749,新應材,1.63%,240000,983.0
7751,竑騰,1.52%,166000,1325.0
6442,光聖,1.45%,124000,1690.0
6669,緯穎,1.41%,50000,4085.0
6781,AES-KY,1.33%,191000,1010.0
1519,華城,1.30%,204000,922.0
8358,金居,1.13%,713000,229.0
5289,宜鼎,1.12%,157000,1030.0
2486,一詮,1.10%,1150000,138.5
8210,勤誠,1.00%,165000,881.0
3661,世芯-KY,0.85%,37000,3315.0
8021,尖點,0.83%,509920,236.5
6531,愛普*,0.82%,245000,485.5
6274,台燿,0.74%,238000,452.5
6805,富世達,0.70%,55000,1840.0
8046,南電,0.52%,160000,468.5
2317,鴻海,0.48%,325000,214.5
3189,景碩,0.47%,237013,289.0
2368,金像電,0.38%,60000,911.0
6584,南俊國際,0.36%,136000,386.0
3529,力旺,0.36%,21000,2470.0
3653,健策,0.33%,14000,3440.0
2344,華邦電,0.29%,379000,109.0
5439,高技,0.23%,126000,264.0
