股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.22%,519000,1520.0
3017,奇鋐,5.82%,365000,1530.0
2383,台光電,5.07%,296000,1645.0
8299,群聯,4.65%,333000,1340.0
2308,台達電,4.61%,460000,961.0
3665,貿聯-KY,4.39%,280000,1505.0
2345,智邦,4.12%,332000,1190.0
2059,川湖,3.71%,94000,3785.0
6223,旺矽,3.66%,155000,2265.0
6669,緯穎,3.48%,76000,4395.0
7769,鴻勁,3.00%,84000,3430.0
6274,台燿,2.74%,545000,483.0
6515,穎崴,2.64%,88000,2875.0
6781,AES-KY,2.36%,166000,1365.0
3163,波若威,2.35%,573000,394.0
2360,致茂,2.30%,279000,790.0
1519,華城,2.15%,267000,773.0
6805,富世達,2.12%,125000,1625.0
3324,雙鴻,2.04%,190000,1030.0
3260,威剛,2.04%,751000,260.5
3131,弘塑,2.03%,126000,1545.0
8996,高力,2.01%,333000,579.0
6584,南俊國際,1.93%,531000,348.5
5536,聖暉*,1.87%,230000,779.0
2451,創見,1.84%,900000,196.0
2368,金像電,1.77%,246000,692.0
2408,南亞科,1.77%,875000,194.5
8210,勤誠,1.72%,165000,1000.0
6442,光聖,1.56%,109000,1375.0
3529,力旺,1.23%,67000,1765.0
2344,華邦電,0.93%,1071000,83.7
2382,廣達,0.90%,330000,263.0
5289,宜鼎,0.86%,157000,524.0
3231,緯創,0.82%,538000,147.0
3037,欣興,0.76%,334000,219.5
2317,鴻海,0.70%,293000,228.0
8046,南電,0.34%,134000,240.5
3653,健策,0.32%,11000,2760.0
5439,高技,0.30%,91000,319.0
3189,景碩,0.30%,195000,148.0
6531,愛普*,0.29%,62000,442.5
