股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.58%,1406000,2400.0
2383,台光電,7.34%,563000,5125.0
2345,智邦,6.28%,1080000,2285.0
2059,川湖,6.06%,293000,8125.0
3017,奇鋐,5.77%,1002000,2265.0
3665,貿聯-KY,5.14%,955000,2115.0
6223,旺矽,4.98%,326000,6000.0
3037,欣興,4.84%,2097000,907.0
8996,高力,4.48%,1630000,1080.0
3008,大立光,4.27%,420000,4000.0
2454,聯發科,3.98%,406000,3850.0
2327,國巨*,3.69%,2066000,703.0
6187,萬潤,3.27%,1220000,1055.0
6584,南俊國際,3.13%,2231000,552.0
3711,日月光投控,2.72%,1629000,656.0
2303,聯電,2.47%,7000000,139.0
3443,創意,2.35%,211000,4370.0
2455,全新,2.27%,2753000,324.5
8299,群聯,2.17%,445000,1915.0
3661,世芯-KY,1.96%,215000,3590.0
8021,尖點,1.60%,1501000,418.5
3026,禾伸堂,1.53%,909000,663.0
6488,環球晶,1.24%,394000,1240.0
7751,竑騰,1.02%,318000,1260.0
3189,景碩,0.89%,440013,796.0
6515,穎崴,0.69%,42000,6500.0
6139,亞翔,0.54%,250000,844.0
2337,旺宏,0.46%,1343000,135.0
7734,印能科技,0.45%,56000,3130.0
3363,上詮,0.43%,300000,566.0
6805,富世達,0.39%,109000,1395.0
3260,威剛,0.35%,358000,379.5
5289,宜鼎,0.34%,98000,1360.0
3583,辛耘,0.29%,147000,767.0
3264,欣銓,0.04%,72000,217.0
3491,昇達科,0.00%,1000,1300.0
