股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.52%,569000,1680.0
8299,群聯,4.98%,343000,1630.0
2308,台達電,4.58%,506000,1015.0
3017,奇鋐,4.48%,366000,1375.0
3665,貿聯-KY,3.91%,308000,1425.0
2059,川湖,3.84%,130000,3315.0
2345,智邦,3.82%,353000,1215.0
6223,旺矽,3.40%,171000,2230.0
2383,台光電,3.24%,232000,1565.0
6669,緯穎,3.17%,84000,4240.0
6515,穎崴,3.02%,97000,3490.0
7769,鴻勁,2.58%,88000,3295.0
2360,致茂,2.52%,307000,923.0
6274,台燿,2.48%,597000,466.0
3131,弘塑,2.22%,139000,1790.0
3163,波若威,2.09%,631000,371.5
8996,高力,2.07%,366000,635.0
6781,AES-KY,2.06%,182000,1270.0
1519,華城,2.05%,292000,786.0
2451,創見,2.03%,945000,241.5
3324,雙鴻,1.98%,230000,965.0
3260,威剛,1.90%,826000,257.5
2408,南亞科,1.84%,950000,217.5
5536,聖暉*,1.63%,238000,767.0
8358,金居,1.60%,696000,258.5
6442,光聖,1.55%,124000,1400.0
2368,金像電,1.54%,271000,637.0
8210,勤誠,1.31%,162000,910.0
3529,力旺,1.09%,74000,1650.0
4749,新應材,1.08%,132000,919.0
2449,京元電子,1.03%,438000,263.5
6531,愛普*,1.00%,233000,480.0
5347,世界,0.97%,1000000,108.5
8021,尖點,0.96%,500000,215.5
3661,世芯-KY,0.95%,30000,3570.0
2344,華邦電,0.94%,1079000,97.8
5289,宜鼎,0.87%,158000,618.0
3037,欣興,0.73%,365000,225.5
6805,富世達,0.68%,56000,1365.0
2317,鴻海,0.66%,323000,230.5
5274,信驊,0.61%,9000,7665.0
2382,廣達,0.54%,213000,283.0
3443,創意,0.53%,25000,2365.0
5439,高技,0.34%,123000,312.0
3189,景碩,0.32%,215000,168.5
3653,健策,0.32%,14000,2565.0
8046,南電,0.32%,147000,240.5
6584,南俊國際,0.29%,104000,318.0
2327,國巨*,0.15%,68000,241.5
