股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.35%,1406000,2465.0
2383,台光電,7.21%,563000,5315.0
2059,川湖,5.72%,293000,8095.0
2345,智邦,5.69%,977000,2415.0
3017,奇鋐,5.65%,1009000,2325.0
8996,高力,5.18%,1630000,1320.0
6223,旺矽,5.07%,326000,6460.0
3665,貿聯-KY,4.37%,955000,1900.0
3037,欣興,4.36%,2097000,863.0
3008,大立光,4.00%,420000,3950.0
2454,聯發科,3.91%,406000,3995.0
6584,南俊國際,3.64%,2231000,677.0
2327,國巨*,3.36%,1566000,891.0
3443,創意,3.30%,311000,4400.0
6187,萬潤,2.81%,1220000,955.0
2303,聯電,2.75%,7000000,163.0
3711,日月光投控,2.45%,1629000,625.0
8299,群聯,2.29%,445000,2140.0
6515,穎崴,2.23%,120000,7705.0
2455,全新,2.22%,2753000,335.0
3661,世芯-KY,2.11%,215000,4065.0
8021,尖點,1.87%,1501000,518.0
6182,合晶,1.73%,4500000,160.0
7751,竑騰,1.27%,372000,1420.0
6488,環球晶,1.17%,394000,1230.0
3583,辛耘,1.07%,566000,785.0
3189,景碩,0.80%,440013,755.0
6139,亞翔,0.52%,250000,866.0
3363,上詮,0.46%,300000,640.0
2337,旺宏,0.45%,1343000,138.5
7734,印能科技,0.38%,56000,2795.0
6805,富世達,0.37%,109000,1395.0
5289,宜鼎,0.36%,98000,1515.0
3260,威剛,0.35%,358000,404.0
3264,欣銓,0.04%,72000,232.0
3491,昇達科,0.00%,1000,1270.0
