股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.27%,1406000,2200.0
2383,台光電,6.92%,563000,4100.0
3017,奇鋐,6.29%,1002000,2095.0
2059,川湖,6.27%,293000,7145.0
2345,智邦,6.18%,1080000,1910.0
3665,貿聯-KY,5.98%,955000,2090.0
3008,大立光,4.84%,420000,3850.0
6223,旺矽,4.68%,326000,4790.0
3037,欣興,4.32%,2097000,688.0
8996,高力,4.20%,1630000,859.0
2454,聯發科,3.83%,406000,3150.0
6187,萬潤,3.25%,1220000,890.0
6584,南俊國際,2.90%,2231000,434.0
3231,緯創,2.88%,5662000,169.5
3711,日月光投控,2.44%,1629000,499.0
8021,尖點,2.37%,2501000,316.5
2455,全新,2.25%,2753000,272.5
2303,聯電,2.15%,7000000,102.5
3443,創意,2.08%,211000,3295.0
2327,國巨*,1.89%,1247000,507.0
3661,世芯-KY,1.81%,215000,2805.0
8299,群聯,1.66%,366000,1515.0
3026,禾伸堂,1.29%,909000,474.5
6669,緯穎,1.18%,77000,5135.0
6488,環球晶,1.02%,394000,864.0
7751,竑騰,0.99%,310000,1070.0
3189,景碩,0.76%,440013,576.0
6515,穎崴,0.68%,42000,5415.0
7734,印能科技,0.52%,56000,3090.0
6139,亞翔,0.50%,250000,671.0
3363,上詮,0.44%,300000,485.5
3260,威剛,0.42%,358000,394.0
6805,富世達,0.41%,109000,1265.0
2337,旺宏,0.41%,1343000,102.0
5289,宜鼎,0.34%,98000,1160.0
3583,辛耘,0.27%,147000,624.0
3264,欣銓,0.04%,72000,167.0
3491,昇達科,0.00%,1000,1025.0
