股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.02%,806000,1810.0
2383,台光電,4.33%,323000,2785.0
2345,智邦,4.06%,531000,1590.0
3017,奇鋐,3.69%,370000,2070.0
6223,旺矽,3.55%,196000,3765.0
6515,穎崴,3.53%,111000,6605.0
3533,嘉澤,3.38%,343000,2045.0
8299,群聯,3.25%,434000,1555.0
3037,欣興,3.19%,1277000,519.0
3105,穩懋,3.11%,1716000,376.0
3163,波若威,3.10%,676000,952.0
2059,川湖,3.07%,191000,3345.0
6442,光聖,2.98%,310000,2000.0
8996,高力,2.98%,715000,866.0
2360,致茂,2.73%,370000,1535.0
7769,鴻勁,2.62%,142000,3835.0
6669,緯穎,2.40%,146000,3410.0
2408,南亞科,2.35%,2432000,200.5
8046,南電,2.35%,858000,568.0
7751,竑騰,2.28%,285000,1665.0
6510,精測,2.16%,142000,3165.0
4749,新應材,2.03%,526000,801.0
6805,富世達,1.99%,219000,1885.0
2308,台達電,1.93%,280000,1430.0
8358,金居,1.91%,1728000,230.0
3653,健策,1.79%,100000,3710.0
5274,信驊,1.63%,29000,11690.0
3081,聯亞,1.62%,185000,1825.0
6584,南俊國際,1.55%,566000,570.0
3131,弘塑,1.29%,87000,3090.0
5347,世界,1.21%,2277000,110.0
4991,環宇-KY,1.07%,511000,435.0
3036,文曄,1.02%,947000,224.0
2368,金像電,0.99%,227000,905.0
3665,貿聯-KY,0.92%,100000,1915.0
6781,AES-KY,0.91%,198000,957.0
2486,一詮,0.88%,1230000,149.0
3529,力旺,0.85%,67000,2630.0
6531,愛普*,0.78%,367000,440.0
3661,世芯-KY,0.77%,59000,2705.0
3189,景碩,0.74%,457013,336.0
3443,創意,0.74%,66000,2320.0
6274,台燿,0.69%,230000,621.0
8021,尖點,0.67%,569920,242.5
3491,昇達科,0.51%,71000,1495.0
2337,旺宏,0.42%,671000,129.0
5289,宜鼎,0.41%,90000,957.0
3711,日月光投控,0.41%,236000,361.0
3324,雙鴻,0.41%,93000,910.0
3260,威剛,0.40%,231000,361.5
2344,華邦電,0.29%,663000,91.8
2449,京元電子,0.21%,166000,259.0
