股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.99%,1761000,2185.0
3037,欣興,4.96%,2902000,823.0
2383,台光電,4.89%,536000,4395.0
6669,緯穎,4.74%,465000,4910.0
2345,智邦,4.48%,916000,2355.0
6223,旺矽,4.00%,339000,5680.0
3661,世芯-KY,3.76%,393000,4600.0
8996,高力,3.49%,1689000,994.0
3443,創意,3.44%,360000,4605.0
2059,川湖,3.35%,358000,4500.0
3105,穩懋,3.18%,3433000,446.5
6510,精測,2.97%,422000,3385.0
8046,南電,2.86%,1658000,829.0
6515,穎崴,2.85%,151000,9080.0
7769,鴻勁,2.81%,194000,6980.0
3665,貿聯-KY,2.72%,667000,1965.0
2455,全新,2.60%,3127000,400.5
3017,奇鋐,2.44%,501000,2340.0
8299,群聯,2.30%,489000,2265.0
3533,嘉澤,2.06%,420000,2360.0
3081,聯亞,2.04%,380000,2580.0
3163,波若威,1.83%,923000,952.0
6584,南俊國際,1.74%,1337000,628.0
2327,國巨*,1.73%,1600000,520.0
2368,金像電,1.72%,669000,1235.0
6274,台燿,1.59%,636000,1205.0
5274,信驊,1.45%,45000,15560.0
2308,台達電,1.42%,357000,1915.0
3653,健策,1.24%,197000,3030.0
2454,聯發科,1.21%,180000,3230.0
7751,竑騰,1.21%,387000,1500.0
6531,愛普*,0.92%,453000,973.0
2360,致茂,0.89%,207000,2065.0
6442,光聖,0.88%,238000,1770.0
4991,環宇-KY,0.83%,574000,700.0
3036,文曄,0.68%,1177000,279.0
3189,景碩,0.51%,486013,504.0
3491,昇達科,0.35%,97000,1755.0
3260,威剛,0.33%,393000,405.5
3711,日月光投控,0.32%,320000,476.0
3583,辛耘,0.06%,33000,826.0
