股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.83%,556000,1965.0
8299,群聯,5.84%,394000,2070.0
2308,台達電,5.00%,504000,1385.0
2345,智邦,4.91%,488000,1405.0
2408,南亞科,4.87%,2279000,298.0
8996,高力,4.00%,599000,931.0
3037,欣興,3.81%,1193000,446.0
2383,台光電,3.71%,224000,2310.0
3017,奇鋐,3.68%,331000,1550.0
3665,貿聯-KY,3.59%,387000,1295.0
6515,穎崴,3.45%,101000,4765.0
6223,旺矽,3.32%,175000,2650.0
3163,波若威,3.12%,612000,711.0
7769,鴻勁,3.04%,92000,4605.0
2059,川湖,3.00%,134000,3125.0
2360,致茂,2.75%,313000,1225.0
2449,京元電子,2.18%,932000,326.0
5347,世界,2.07%,2101000,137.5
2454,聯發科,1.97%,151000,1825.0
3533,嘉澤,1.92%,164000,1635.0
5274,信驊,1.82%,26000,9755.0
6442,光聖,1.80%,124000,2030.0
3324,雙鴻,1.70%,226000,1050.0
6781,AES-KY,1.64%,191000,1195.0
4749,新應材,1.55%,240000,899.0
8358,金居,1.53%,713000,300.5
1519,華城,1.40%,204000,956.0
6669,緯穎,1.37%,50000,3835.0
3529,力旺,1.21%,71000,2385.0
2486,一詮,1.18%,1150000,143.0
8210,勤誠,1.03%,165000,870.0
6274,台燿,0.96%,238000,562.0
5289,宜鼎,0.92%,157000,815.0
3661,世芯-KY,0.91%,37000,3430.0
8021,尖點,0.89%,509920,245.0
6531,愛普*,0.72%,245000,412.0
6805,富世達,0.58%,55000,1480.0
8046,南電,0.58%,160000,503.0
2317,鴻海,0.54%,325000,232.0
3189,景碩,0.49%,213000,321.0
6584,南俊國際,0.42%,136000,434.5
3443,創意,0.41%,23000,2500.0
2368,金像電,0.36%,60000,833.0
2344,華邦電,0.33%,379000,122.0
3653,健策,0.29%,14000,2940.0
5439,高技,0.27%,126000,299.5
