股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.33%,1406000,2370.0
2383,台光電,7.01%,563000,4980.0
3017,奇鋐,6.39%,1002000,2550.0
2059,川湖,6.32%,293000,8635.0
2345,智邦,6.30%,1080000,2335.0
3665,貿聯-KY,5.19%,991000,2095.0
3008,大立光,5.15%,520000,3960.0
6223,旺矽,4.73%,326000,5805.0
3037,欣興,4.53%,2097000,865.0
2454,聯發科,3.97%,406000,3910.0
8996,高力,3.83%,1630000,940.0
3231,緯創,3.56%,7662000,186.0
6187,萬潤,3.06%,1220000,1005.0
6584,南俊國際,2.52%,2231000,452.0
3711,日月光投控,2.48%,1629000,610.0
1303,南亞,2.25%,5445000,165.0
8021,尖點,2.22%,2501000,355.0
2455,全新,2.21%,2753000,321.0
3443,創意,2.21%,211000,4185.0
3661,世芯-KY,1.75%,215000,3250.0
8299,群聯,1.61%,366000,1760.0
2308,台達電,1.18%,300000,1580.0
6669,緯穎,1.14%,77000,5925.0
4958,臻鼎-KY,1.05%,1000000,421.5
7751,竑騰,0.96%,310000,1245.0
6488,環球晶,0.85%,394000,866.0
3189,景碩,0.77%,440013,698.0
6515,穎崴,0.66%,42000,6250.0
7734,印能科技,0.52%,56000,3690.0
6139,亞翔,0.48%,250000,765.0
6805,富世達,0.40%,109000,1470.0
2337,旺宏,0.37%,1343000,110.5
3260,威剛,0.35%,358000,391.5
5289,宜鼎,0.34%,98000,1385.0
3026,禾伸堂,0.25%,215000,459.5
3583,辛耘,0.25%,147000,670.0
5347,世界,0.24%,629000,151.0
1815,富喬,0.15%,827000,72.9
3264,欣銓,0.03%,72000,187.5
