股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.07%,1761000,2355.0
2383,台光電,6.34%,636000,5120.0
3037,欣興,5.96%,2902000,1055.0
2345,智邦,4.79%,1012000,2430.0
6669,緯穎,4.24%,400000,5445.0
6223,旺矽,3.93%,339000,5960.0
8996,高力,3.55%,1674000,1090.0
2454,聯發科,3.46%,412000,4310.0
3017,奇鋐,3.38%,651000,2665.0
3443,創意,3.27%,360000,4670.0
2059,川湖,3.18%,323000,5065.0
3665,貿聯-KY,2.71%,667000,2085.0
6515,穎崴,2.55%,151000,8665.0
3661,世芯-KY,2.52%,293000,4415.0
8299,群聯,2.45%,489000,2575.0
2455,全新,2.32%,2827000,422.0
2327,國巨*,2.30%,1600000,738.0
6584,南俊國際,2.15%,1485000,744.0
6274,台燿,2.09%,636000,1690.0
3105,穩懋,2.09%,2033000,527.0
3711,日月光投控,1.95%,1640000,611.0
3081,聯亞,1.93%,380000,2615.0
8046,南電,1.75%,1058000,848.0
2368,金像電,1.72%,669000,1320.0
2308,台達電,1.70%,357000,2445.0
6510,精測,1.66%,272000,3140.0
7769,鴻勁,1.61%,100000,8260.0
3653,健策,1.36%,197000,3545.0
7751,竑騰,1.32%,384000,1765.0
5274,信驊,1.11%,30000,18950.0
2360,致茂,1.02%,207000,2520.0
3583,辛耘,0.96%,567000,867.0
4991,環宇-KY,0.82%,574000,730.0
3189,景碩,0.69%,486013,729.0
6531,愛普*,0.63%,271000,1190.0
5289,宜鼎,0.55%,157000,1810.0
2337,旺宏,0.47%,1465000,166.5
8021,尖點,0.45%,518000,450.0
7734,印能科技,0.42%,59000,3675.0
6805,富世達,0.42%,112000,1930.0
6139,亞翔,0.40%,259000,784.0
3260,威剛,0.32%,393000,415.0
6442,光聖,0.29%,80000,1845.0
3533,嘉澤,0.25%,48000,2650.0
3491,昇達科,0.20%,47000,2200.0
