股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.55%,1761000,2300.0
3037,欣興,5.85%,2902000,1080.0
2383,台光電,5.30%,536000,5305.0
2345,智邦,4.94%,1012000,2620.0
6223,旺矽,4.04%,339000,6390.0
8996,高力,3.79%,1674000,1215.0
6669,緯穎,3.79%,400000,5075.0
3105,穩懋,3.59%,3433000,560.0
3443,創意,3.42%,360000,5100.0
2059,川湖,3.28%,358000,4920.0
8046,南電,2.80%,1658000,905.0
6515,穎崴,2.76%,151000,9795.0
3665,貿聯-KY,2.63%,667000,2115.0
3017,奇鋐,2.52%,501000,2700.0
3661,世芯-KY,2.46%,293000,4500.0
2454,聯發科,2.35%,272000,4640.0
2455,全新,2.28%,2927000,418.5
8299,群聯,2.26%,489000,2480.0
2327,國巨*,2.09%,1600000,701.0
3081,聯亞,2.04%,380000,2885.0
6274,台燿,1.93%,636000,1630.0
6510,精測,1.92%,322000,3195.0
6584,南俊國際,1.84%,1437000,688.0
2368,金像電,1.72%,669000,1375.0
2308,台達電,1.68%,357000,2520.0
3533,嘉澤,1.57%,320000,2625.0
7769,鴻勁,1.45%,100000,7800.0
3653,健策,1.35%,197000,3670.0
7751,竑騰,1.22%,384000,1700.0
5274,信驊,1.02%,30000,18230.0
2360,致茂,1.01%,207000,2625.0
6442,光聖,0.88%,230000,2040.0
4991,環宇-KY,0.84%,574000,783.0
3163,波若威,0.65%,319000,1100.0
3189,景碩,0.64%,486013,702.0
6531,愛普*,0.55%,271000,1080.0
5289,宜鼎,0.50%,157000,1700.0
2467,志聖,0.43%,347000,657.0
2337,旺宏,0.42%,1465000,155.5
7734,印能科技,0.42%,59000,3840.0
8021,尖點,0.42%,518000,436.0
6139,亞翔,0.39%,259000,811.0
3711,日月光投控,0.38%,320000,642.0
3491,昇達科,0.38%,97000,2080.0
6805,富世達,0.36%,112000,1740.0
3260,威剛,0.30%,393000,412.5
3583,辛耘,0.05%,33000,876.0
