股票代號,股票名稱,持股權重,股數,收盤價
2059,川湖,8.21%,293000,12235.0
2330,台積電,7.84%,1406000,2435.0
3017,奇鋐,7.34%,1002000,3200.0
2383,台光電,6.07%,466000,5690.0
3665,貿聯-KY,5.86%,1161000,2205.0
3037,欣興,5.72%,2497000,1000.0
2345,智邦,5.61%,1080000,2270.0
8996,高力,4.80%,1630000,1285.0
3008,大立光,4.48%,420000,4660.0
2454,聯發科,3.93%,406000,4225.0
6223,旺矽,3.91%,263000,6495.0
3231,緯創,3.46%,7662000,197.0
6584,南俊國際,3.05%,2231000,597.0
2308,台達電,2.73%,632000,1885.0
8021,尖點,2.64%,2682000,429.0
2455,全新,2.42%,2753000,384.0
1303,南亞,2.36%,5445000,189.0
3711,日月光投控,2.34%,1629000,626.0
1815,富喬,2.24%,10877000,89.9
3661,世芯-KY,2.06%,215000,4190.0
3443,創意,2.03%,160000,5540.0
3189,景碩,1.64%,840013,851.0
4958,臻鼎-KY,1.09%,1000000,477.5
6669,緯穎,1.07%,77000,6070.0
8046,南電,0.83%,300000,1215.0
6515,穎崴,0.65%,42000,6745.0
6139,亞翔,0.46%,250000,805.0
6805,富世達,0.46%,109000,1830.0
7751,竑騰,0.45%,149000,1315.0
2337,旺宏,0.42%,1343000,136.5
7734,印能科技,0.42%,56000,3250.0
5289,宜鼎,0.34%,98000,1535.0
3260,威剛,0.34%,358000,409.0
3583,辛耘,0.24%,147000,719.0
5347,世界,0.23%,629000,163.0
3264,欣銓,0.04%,72000,230.5
