股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.36%,1722000,2380.0
2383,台光電,6.18%,623000,4860.0
3037,欣興,5.63%,2828000,975.0
2345,智邦,4.88%,987000,2425.0
6669,緯穎,4.36%,390000,5475.0
2454,聯發科,3.75%,406000,4525.0
6223,旺矽,3.71%,330000,5515.0
3017,奇鋐,3.52%,639000,2700.0
8996,高力,3.49%,1630000,1050.0
2059,川湖,3.26%,315000,5075.0
3443,創意,3.25%,351000,4535.0
3665,貿聯-KY,2.92%,652000,2195.0
8299,群聯,2.76%,479000,2820.0
2327,國巨*,2.70%,1566000,846.0
3661,世芯-KY,2.65%,284000,4575.0
6515,穎崴,2.42%,147000,8080.0
2455,全新,2.24%,2753000,399.0
3105,穩懋,2.06%,1949000,519.0
6274,台燿,2.01%,621000,1590.0
3711,日月光投控,1.96%,1632000,590.0
6584,南俊國際,1.95%,1454000,658.0
3081,聯亞,1.94%,370000,2575.0
8046,南電,1.79%,1018000,862.0
6510,精測,1.72%,262000,3215.0
2368,金像電,1.70%,652000,1275.0
2308,台達電,1.68%,348000,2360.0
3653,健策,1.57%,193000,3990.0
7769,鴻勁,1.42%,97000,7175.0
7751,竑騰,1.28%,375000,1670.0
5274,信驊,1.07%,29000,18095.0
2360,致茂,1.00%,202000,2420.0
3583,辛耘,0.98%,566000,845.0
4991,環宇-KY,0.80%,559000,702.0
3189,景碩,0.72%,475013,743.0
5289,宜鼎,0.59%,154000,1875.0
6531,愛普*,0.58%,265000,1075.0
2337,旺宏,0.51%,1434000,175.5
6805,富世達,0.49%,110000,2190.0
8021,尖點,0.46%,506000,445.0
6139,亞翔,0.39%,253000,762.0
7734,印能科技,0.38%,57000,3230.0
3260,威剛,0.37%,385000,469.5
6442,光聖,0.28%,74000,1880.0
3533,嘉澤,0.20%,38000,2615.0
3491,昇達科,0.19%,45000,2070.0
