股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.84%,556000,1780.0
8299,群聯,4.91%,327000,1895.0
2308,台達電,4.63%,504000,1160.0
2345,智邦,4.60%,488000,1190.0
3017,奇鋐,4.18%,331000,1595.0
3665,貿聯-KY,3.94%,387000,1285.0
6223,旺矽,3.70%,175000,2670.0
6515,穎崴,3.61%,101000,4510.0
2383,台光電,3.42%,224000,1925.0
2059,川湖,3.14%,134000,2955.0
7769,鴻勁,2.69%,92000,3690.0
8996,高力,2.62%,412000,803.0
2360,致茂,2.40%,313000,967.0
3163,波若威,2.37%,612000,489.0
3037,欣興,2.31%,858000,340.0
2449,京元電子,2.09%,932000,283.5
3533,嘉澤,2.07%,164000,1595.0
5347,世界,2.00%,2101000,120.0
3260,威剛,1.99%,819000,306.5
3324,雙鴻,1.84%,226000,1030.0
5274,信驊,1.83%,26000,8900.0
6781,AES-KY,1.69%,191000,1115.0
6442,光聖,1.67%,124000,1695.0
3661,世芯-KY,1.58%,64000,3115.0
4749,新應材,1.55%,240000,813.0
2408,南亞科,1.50%,718000,264.0
1519,華城,1.47%,204000,910.0
6669,緯穎,1.44%,50000,3645.0
8358,金居,1.34%,713000,238.0
8210,勤誠,1.28%,165000,977.0
2486,一詮,1.24%,1150000,136.0
2454,聯發科,1.15%,85000,1710.0
3529,力旺,1.04%,71000,1850.0
6274,台燿,0.98%,238000,519.0
5289,宜鼎,0.88%,157000,711.0
3231,緯創,0.85%,827000,129.0
8021,尖點,0.81%,509920,201.0
6531,愛普*,0.79%,245000,407.0
6805,富世達,0.67%,55000,1545.0
2317,鴻海,0.55%,325000,215.0
8046,南電,0.48%,160000,379.0
3443,創意,0.43%,23000,2375.0
3189,景碩,0.41%,213000,242.5
6584,南俊國際,0.37%,136000,343.0
2368,金像電,0.35%,60000,745.0
3653,健策,0.33%,14000,2970.0
2344,華邦電,0.29%,379000,97.8
5439,高技,0.29%,126000,289.5
