股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.54%,569000,1685.0
8299,群聯,5.20%,343000,1700.0
2308,台達電,4.55%,506000,1010.0
3017,奇鋐,4.42%,366000,1355.0
2345,智邦,3.98%,353000,1265.0
3665,貿聯-KY,3.87%,308000,1410.0
2059,川湖,3.65%,130000,3155.0
6669,緯穎,3.48%,84000,4650.0
6223,旺矽,3.23%,171000,2120.0
2383,台光電,3.19%,232000,1545.0
6515,穎崴,2.74%,97000,3175.0
2360,致茂,2.53%,307000,925.0
6274,台燿,2.48%,597000,467.0
7769,鴻勁,2.45%,88000,3130.0
3131,弘塑,2.27%,139000,1830.0
2451,創見,2.17%,945000,257.5
3260,威剛,2.10%,826000,286.0
3163,波若威,2.10%,631000,374.0
2408,南亞科,2.04%,950000,241.5
6781,AES-KY,2.04%,182000,1260.0
3324,雙鴻,1.94%,230000,945.0
1519,華城,1.91%,292000,735.0
8996,高力,1.88%,366000,578.0
6584,南俊國際,1.68%,584000,323.0
5536,聖暉*,1.67%,238000,786.0
8358,金居,1.58%,696000,255.0
2368,金像電,1.53%,271000,632.0
6442,光聖,1.47%,124000,1330.0
8210,勤誠,1.33%,162000,921.0
3529,力旺,1.10%,74000,1665.0
4749,新應材,1.07%,132000,910.0
2344,華邦電,1.04%,1079000,108.5
2449,京元電子,1.03%,438000,263.0
3661,世芯-KY,0.96%,30000,3600.0
6531,愛普*,0.94%,233000,455.0
5289,宜鼎,0.91%,158000,645.0
8021,尖點,0.87%,500000,196.0
3231,緯創,0.79%,589000,151.0
3037,欣興,0.74%,365000,227.5
6805,富世達,0.68%,56000,1365.0
2317,鴻海,0.66%,323000,229.5
5274,信驊,0.61%,9000,7650.0
3443,創意,0.55%,25000,2450.0
2382,廣達,0.52%,213000,273.0
5439,高技,0.34%,123000,311.5
3189,景碩,0.32%,215000,166.0
8046,南電,0.31%,147000,237.0
3653,健策,0.30%,14000,2445.0
