股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.34%,1706000,2425.0
3037,欣興,5.64%,2797000,1000.0
2383,台光電,5.48%,563000,4830.0
2345,智邦,5.09%,977000,2585.0
6669,緯穎,4.36%,386000,5600.0
6223,旺矽,3.88%,326000,5900.0
2454,聯發科,3.72%,406000,4545.0
3017,奇鋐,3.65%,634000,2855.0
8996,高力,3.60%,1630000,1095.0
2059,川湖,3.36%,312000,5350.0
3665,貿聯-KY,3.03%,652000,2305.0
6584,南俊國際,2.93%,2204000,660.0
3443,創意,2.89%,311000,4605.0
3661,世芯-KY,2.59%,280000,4595.0
2327,國巨*,2.59%,1566000,820.0
8299,群聯,2.57%,475000,2685.0
6515,穎崴,2.40%,145000,8220.0
2455,全新,2.30%,2753000,414.0
3081,聯亞,2.09%,366000,2830.0
3711,日月光投控,2.03%,1629000,618.0
3105,穩懋,2.02%,1949000,515.0
2368,金像電,1.80%,645000,1385.0
6510,精測,1.75%,262000,3310.0
2308,台達電,1.70%,344000,2455.0
6274,台燿,1.61%,471000,1695.0
7769,鴻勁,1.47%,97000,7525.0
8046,南電,1.31%,718000,904.0
7751,竑騰,1.19%,375000,1575.0
5274,信驊,1.05%,29000,17980.0
2360,致茂,1.03%,200000,2545.0
3583,辛耘,0.96%,566000,845.0
4991,環宇-KY,0.81%,553000,731.0
3653,健策,0.80%,102000,3905.0
3189,景碩,0.70%,470013,739.0
6531,愛普*,0.59%,265000,1100.0
5289,宜鼎,0.58%,153000,1890.0
8021,尖點,0.47%,501000,470.0
2337,旺宏,0.47%,1434000,162.0
6805,富世達,0.46%,109000,2085.0
6139,亞翔,0.40%,250000,784.0
7734,印能科技,0.37%,56000,3240.0
3260,威剛,0.36%,382000,462.0
6442,光聖,0.31%,74000,2065.0
3533,嘉澤,0.02%,4000,2570.0
3491,昇達科,0.00%,1000,2020.0
