股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,5.96%,677000,1760.0
2383,台光電,4.20%,323000,2600.0
2345,智邦,4.01%,531000,1510.0
6515,穎崴,3.97%,111000,7150.0
3017,奇鋐,3.68%,370000,1990.0
6223,旺矽,3.52%,196000,3595.0
3533,嘉澤,3.51%,343000,2050.0
8299,群聯,3.25%,434000,1500.0
2059,川湖,3.03%,191000,3175.0
8996,高力,3.02%,715000,846.0
6442,光聖,2.94%,310000,1900.0
3037,欣興,2.84%,1277000,444.5
2360,致茂,2.71%,370000,1465.0
3163,波若威,2.66%,676000,788.0
7769,鴻勁,2.49%,142000,3505.0
2408,南亞科,2.41%,2432000,198.5
8046,南電,2.24%,858000,522.0
6510,精測,2.19%,142000,3080.0
4749,新應材,2.10%,526000,798.0
8358,金居,2.04%,1728000,236.5
7751,竑騰,1.97%,285000,1380.0
2308,台達電,1.93%,280000,1380.0
6805,富世達,1.92%,219000,1750.0
3653,健策,1.90%,100000,3795.0
3105,穩懋,1.62%,923000,351.5
6584,南俊國際,1.57%,566000,556.0
5274,信驊,1.55%,29000,10700.0
5347,世界,1.32%,2277000,116.0
6669,緯穎,1.09%,66000,3300.0
4991,環宇-KY,1.00%,511000,390.0
2368,金像電,0.98%,227000,860.0
6781,AES-KY,0.97%,198000,985.0
3529,力旺,0.88%,67000,2630.0
3665,貿聯-KY,0.87%,100000,1740.0
2486,一詮,0.81%,1230000,132.5
6531,愛普*,0.81%,367000,442.0
8210,勤誠,0.75%,173000,867.0
3661,世芯-KY,0.73%,59000,2485.0
3189,景碩,0.72%,457013,313.0
3443,創意,0.71%,66000,2165.0
8021,尖點,0.69%,569920,243.0
6274,台燿,0.65%,230000,569.0
5289,宜鼎,0.38%,90000,847.0
2317,鴻海,0.33%,349000,187.5
2344,華邦電,0.30%,663000,90.2
3324,雙鴻,0.28%,64000,879.0
5439,高技,0.27%,205000,268.0
2449,京元電子,0.22%,166000,261.0
