股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.69%,556000,1740.0
2308,台達電,4.99%,494000,1125.0
2345,智邦,4.78%,433000,1230.0
8299,群聯,4.62%,272000,1890.0
3017,奇鋐,4.02%,329000,1360.0
2059,川湖,3.89%,127000,3410.0
3665,貿聯-KY,3.76%,299000,1400.0
6223,旺矽,3.45%,167000,2300.0
6515,穎崴,3.05%,96000,3535.0
2383,台光電,2.92%,200000,1625.0
7769,鴻勁,2.76%,87000,3530.0
2360,致茂,2.73%,307000,989.0
5347,世界,2.58%,2060000,139.5
1519,華城,2.50%,289000,965.0
8996,高力,2.21%,362000,680.0
3131,弘塑,2.17%,135000,1790.0
2408,南亞科,2.13%,950000,250.0
2451,創見,2.13%,934000,254.0
3260,威剛,2.13%,804000,294.5
6669,緯穎,2.09%,61000,3825.0
3163,波若威,1.98%,612000,360.0
6781,AES-KY,1.91%,179000,1190.0
3661,世芯-KY,1.86%,62000,3340.0
4749,新應材,1.83%,228000,892.0
5274,信驊,1.80%,23000,8700.0
8358,金居,1.70%,696000,272.0
5536,聖暉*,1.66%,234000,788.0
2368,金像電,1.60%,264000,677.0
2327,國巨*,1.48%,583000,283.0
6442,光聖,1.40%,124000,1255.0
8210,勤誠,1.35%,162000,928.0
3529,力旺,1.07%,71000,1675.0
2449,京元電子,1.06%,432000,273.5
2344,華邦電,1.03%,1079000,106.5
6531,愛普*,1.01%,233000,481.5
8021,尖點,0.98%,492000,221.5
5289,宜鼎,0.94%,154000,682.0
3037,欣興,0.74%,302000,274.0
2317,鴻海,0.66%,314000,234.5
6805,富世達,0.62%,52000,1320.0
3443,創意,0.52%,23000,2510.0
8046,南電,0.38%,147000,289.5
3189,景碩,0.36%,209000,192.5
3324,雙鴻,0.35%,40000,969.0
5439,高技,0.33%,120000,304.0
3653,健策,0.30%,14000,2410.0
6584,南俊國際,0.29%,104000,306.0
