股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.84%,1761000,2310.0
2383,台光電,5.13%,537000,4960.0
6669,緯穎,4.37%,465000,4880.0
3037,欣興,3.97%,2302000,896.0
3443,創意,3.78%,360000,5450.0
3661,世芯-KY,3.63%,393000,4795.0
3665,貿聯-KY,3.57%,667000,2780.0
2345,智邦,3.53%,716000,2560.0
8996,高力,3.50%,1689000,1075.0
3105,穩懋,3.31%,3433000,500.0
8299,群聯,3.27%,711000,2390.0
6442,光聖,3.17%,785000,2095.0
6510,精測,3.03%,422000,3730.0
6515,穎崴,2.87%,151000,9860.0
6223,旺矽,2.80%,289000,5030.0
3533,嘉澤,2.57%,468000,2850.0
2059,川湖,2.41%,258000,4840.0
3017,奇鋐,2.33%,501000,2415.0
2360,致茂,2.18%,487000,2325.0
7769,鴻勁,2.18%,194000,5835.0
8046,南電,2.02%,1108000,947.0
3081,聯亞,1.95%,380000,2660.0
3163,波若威,1.93%,923000,1085.0
2368,金像電,1.87%,669000,1450.0
6584,南俊國際,1.83%,1337000,711.0
2408,南亞科,1.81%,3280000,287.0
6274,台燿,1.77%,636000,1445.0
7751,竑騰,1.61%,388000,2155.0
2308,台達電,1.57%,357000,2280.0
5274,信驊,1.55%,45000,17890.0
3653,健策,1.47%,197000,3875.0
2455,全新,1.27%,1927000,342.0
6531,愛普*,1.25%,703000,925.0
2454,聯發科,1.19%,180000,3420.0
3131,弘塑,0.93%,154000,3120.0
4991,環宇-KY,0.92%,692000,690.0
3036,文曄,0.50%,1177000,219.0
3189,景碩,0.46%,486013,492.5
5289,宜鼎,0.43%,142000,1575.0
2337,旺宏,0.40%,1271000,164.5
3260,威剛,0.35%,393000,461.5
3711,日月光投控,0.33%,320000,540.0
3324,雙鴻,0.31%,151000,1070.0
3491,昇達科,0.30%,97000,1620.0
2344,華邦電,0.20%,893000,114.0
3583,辛耘,0.05%,33000,797.0
