股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,5.79%,1305000,2050.0
3105,穩懋,4.59%,3433000,617.0
6669,緯穎,4.24%,464000,4220.0
6442,光聖,3.96%,781000,2340.0
8996,高力,3.92%,1489000,1215.0
2383,台光電,3.75%,438000,3950.0
6515,穎崴,3.48%,150000,10715.0
3037,欣興,3.40%,2210000,710.0
2345,智邦,3.38%,713000,2190.0
6223,旺矽,3.08%,288000,4940.0
3665,貿聯-KY,2.98%,567000,2425.0
6510,精測,2.85%,321000,4105.0
3017,奇鋐,2.78%,501000,2565.0
8299,群聯,2.71%,708000,1765.0
3533,嘉澤,2.66%,466000,2635.0
3163,波若威,2.51%,919000,1260.0
6584,南俊國際,2.27%,1333000,787.0
3653,健策,2.23%,192000,5370.0
2059,川湖,2.14%,257000,3855.0
2360,致茂,2.13%,485000,2025.0
3443,創意,2.09%,259000,3735.0
8046,南電,1.88%,1103000,789.0
7769,鴻勁,1.87%,193000,4465.0
7751,竑騰,1.61%,386000,1930.0
2408,南亞科,1.56%,3265000,220.0
2308,台達電,1.55%,356000,2015.0
4749,新應材,1.50%,698000,990.0
3661,世芯-KY,1.49%,173000,3985.0
5274,信驊,1.49%,45000,15245.0
3529,力旺,1.47%,154000,4400.0
3081,聯亞,1.46%,229000,2935.0
8358,金居,1.33%,1558000,393.5
6274,台燿,1.32%,633000,963.0
6805,富世達,1.23%,297000,1915.0
6531,愛普*,1.09%,700000,720.0
3131,弘塑,1.09%,153000,3280.0
4991,環宇-KY,1.07%,688000,721.0
6271,同欣電,0.85%,2089000,187.5
5347,世界,0.84%,2818000,138.5
2368,金像電,0.82%,308000,1225.0
2486,一詮,0.67%,1517000,204.5
8021,尖點,0.60%,688920,405.0
3036,文曄,0.55%,1171000,217.5
3189,景碩,0.50%,484013,473.5
3491,昇達科,0.37%,97000,1775.0
3324,雙鴻,0.34%,150000,1050.0
3711,日月光投控,0.33%,319000,472.0
3260,威剛,0.25%,293000,393.5
5289,宜鼎,0.25%,102000,1120.0
2337,旺宏,0.22%,771000,132.5
2344,華邦電,0.18%,889000,91.1
