股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.97%,1406000,2280.0
2383,台光電,6.95%,563000,4410.0
3017,奇鋐,6.28%,1002000,2240.0
2345,智邦,6.17%,1080000,2040.0
2059,川湖,6.11%,293000,7450.0
3665,貿聯-KY,5.92%,955000,2215.0
6223,旺矽,4.71%,326000,5165.0
3008,大立光,4.59%,420000,3900.0
3037,欣興,4.49%,2097000,764.0
8996,高力,4.13%,1630000,906.0
2454,聯發科,3.77%,406000,3315.0
6187,萬潤,3.29%,1220000,962.0
6584,南俊國際,3.01%,2231000,482.0
3231,緯創,2.69%,5662000,170.0
3711,日月光投控,2.53%,1629000,554.0
8021,尖點,2.46%,2501000,351.5
2455,全新,2.33%,2753000,302.5
2303,聯電,2.22%,7000000,113.5
3443,創意,2.16%,211000,3660.0
2327,國巨*,1.97%,1247000,563.0
3661,世芯-KY,1.87%,215000,3115.0
8299,群聯,1.69%,366000,1650.0
3026,禾伸堂,1.34%,909000,527.0
6669,緯穎,1.15%,77000,5315.0
6488,環球晶,1.06%,394000,959.0
7751,竑騰,1.03%,310000,1185.0
3189,景碩,0.79%,440013,639.0
6515,穎崴,0.70%,42000,5935.0
6139,亞翔,0.49%,250000,704.0
7734,印能科技,0.49%,56000,3105.0
3363,上詮,0.45%,300000,539.0
2337,旺宏,0.42%,1343000,113.0
6805,富世達,0.41%,109000,1340.0
3260,威剛,0.37%,358000,369.0
5289,宜鼎,0.33%,98000,1200.0
3583,辛耘,0.28%,147000,687.0
3264,欣銓,0.04%,72000,185.5
3491,昇達科,0.00%,1000,1090.0
