股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.08%,556000,1780.0
2308,台達電,5.04%,494000,1250.0
8299,群聯,4.71%,272000,2120.0
2345,智邦,4.51%,478000,1155.0
3665,貿聯-KY,4.39%,379000,1420.0
6223,旺矽,3.84%,172000,2735.0
3017,奇鋐,3.77%,325000,1420.0
2059,川湖,3.73%,131000,3490.0
6515,穎崴,3.45%,99000,4275.0
2383,台光電,3.27%,220000,1820.0
7769,鴻勁,2.77%,90000,3775.0
5347,世界,2.68%,2060000,159.5
2360,致茂,2.59%,307000,1035.0
3260,威剛,2.34%,804000,356.0
2449,京元電子,2.28%,932000,300.0
2408,南亞科,2.15%,950000,277.0
8996,高力,2.13%,362000,722.0
3163,波若威,2.12%,612000,424.5
3131,弘塑,1.99%,138000,1765.0
6415,矽力*-KY,1.93%,824000,287.5
5274,信驊,1.86%,26000,8760.0
6781,AES-KY,1.82%,188000,1185.0
3661,世芯-KY,1.79%,64000,3430.0
1519,華城,1.66%,200000,1015.0
8358,金居,1.61%,699000,283.0
4749,新應材,1.61%,235000,838.0
6669,緯穎,1.51%,50000,3700.0
6442,光聖,1.45%,124000,1430.0
2327,國巨*,1.40%,583000,295.0
8210,勤誠,1.28%,162000,965.0
5536,聖暉*,1.18%,220000,655.0
3529,力旺,1.04%,71000,1795.0
2344,華邦電,1.02%,1079000,115.5
3037,欣興,1.02%,352000,354.0
6274,台燿,0.96%,223000,530.0
5289,宜鼎,0.96%,154000,763.0
8021,尖點,0.93%,492000,231.0
3231,緯創,0.91%,827000,134.5
2451,創見,0.89%,454000,241.0
6531,愛普*,0.86%,240000,438.0
3324,雙鴻,0.68%,90000,926.0
6805,富世達,0.63%,54000,1420.0
2317,鴻海,0.59%,319000,225.5
8046,南電,0.51%,157000,395.0
3443,創意,0.49%,23000,2585.0
3189,景碩,0.39%,209000,228.5
2368,金像電,0.34%,60000,686.0
6584,南俊國際,0.32%,134000,294.0
3653,健策,0.32%,14000,2795.0
5439,高技,0.31%,124000,309.0
2486,一詮,0.16%,150000,127.5
