股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.73%,1761000,2230.0
3037,欣興,5.17%,2902000,905.0
2383,台光電,4.95%,536000,4690.0
2345,智邦,4.94%,1012000,2480.0
6669,緯穎,4.89%,465000,5345.0
3661,世芯-KY,3.79%,393000,4905.0
6223,旺矽,3.77%,339000,5650.0
3443,創意,3.59%,360000,5065.0
8996,高力,3.54%,1689000,1065.0
2059,川湖,3.45%,358000,4895.0
3105,穩懋,3.26%,3433000,483.0
7769,鴻勁,2.93%,194000,7675.0
8046,南電,2.85%,1658000,872.0
3665,貿聯-KY,2.83%,667000,2155.0
6515,穎崴,2.83%,151000,9510.0
6510,精測,2.78%,422000,3350.0
3017,奇鋐,2.46%,501000,2495.0
2455,全新,2.38%,3127000,386.5
8299,群聯,2.25%,489000,2335.0
3533,嘉澤,2.09%,420000,2525.0
6584,南俊國際,1.92%,1437000,680.0
3081,聯亞,1.91%,380000,2555.0
2454,聯發科,1.90%,272000,3550.0
3163,波若威,1.90%,923000,1045.0
2327,國巨*,1.80%,1600000,572.0
2368,金像電,1.69%,669000,1285.0
6274,台燿,1.66%,636000,1325.0
5274,信驊,1.46%,45000,16440.0
2308,台達電,1.43%,357000,2030.0
3653,健策,1.29%,197000,3330.0
7751,竑騰,1.26%,387000,1650.0
2360,致茂,0.92%,207000,2270.0
6442,光聖,0.84%,238000,1785.0
4991,環宇-KY,0.84%,574000,740.0
3036,文曄,0.68%,1177000,291.5
3189,景碩,0.53%,486013,554.0
6531,愛普*,0.47%,273000,876.0
3491,昇達科,0.35%,97000,1850.0
3711,日月光投控,0.32%,320000,510.0
3260,威剛,0.32%,393000,413.0
3583,辛耘,0.06%,33000,861.0
