股票代號,股票名稱,持股權重,股數,收盤價
3017,奇鋐,8.37%,1001000,3460.0
2330,台積電,6.61%,1116000,2450.0
2059,川湖,6.24%,205000,12600.0
2383,台光電,6.04%,465000,5375.0
3037,欣興,5.96%,2482000,994.0
3665,貿聯-KY,5.41%,1161000,1930.0
8996,高力,5.12%,1630000,1300.0
2345,智邦,5.10%,1074000,1965.0
3008,大立光,4.76%,293000,6720.0
6223,旺矽,3.64%,268000,5620.0
1815,富喬,3.48%,11420868,126.0
3231,緯創,3.24%,7245000,185.0
1303,南亞,3.21%,5445000,244.0
6584,南俊國際,2.99%,2231000,554.0
8021,尖點,2.84%,2682000,438.0
2455,全新,2.76%,2150000,532.0
8046,南電,2.50%,968000,1070.0
3443,創意,2.47%,164000,6225.0
6669,緯穎,2.43%,429675,2345.0
3661,世芯-KY,2.11%,215000,4055.0
3189,景碩,1.69%,844013,827.0
2454,聯發科,1.65%,145000,4720.0
4958,臻鼎-KY,1.19%,1000000,494.5
6515,穎崴,0.89%,51000,7195.0
3026,禾伸堂,0.51%,261000,803.0
5274,信驊,0.50%,11000,18700.0
2357,華碩,0.47%,196000,989.0
6213,聯茂,0.47%,373000,519.0
2301,光寶科,0.46%,659000,291.0
3653,健策,0.46%,33000,5790.0
6139,亞翔,0.45%,250000,753.0
2376,技嘉,0.43%,508000,351.5
3081,聯亞,0.43%,63000,2830.0
8150,南茂,0.43%,1957000,90.9
6187,萬潤,0.41%,134000,1280.0
2360,致茂,0.40%,76000,2180.0
2404,漢唐,0.40%,155000,1060.0
3711,日月光投控,0.39%,250000,650.0
6274,台燿,0.38%,113000,1395.0
5289,宜鼎,0.31%,99952,1290.0
5347,世界,0.25%,629000,161.5
