股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,7.43%,1406000,2390.0
2383,台光電,6.92%,563000,5560.0
3017,奇鋐,5.65%,1009000,2530.0
8996,高力,5.23%,1630000,1450.0
6223,旺矽,5.17%,326000,7175.0
2345,智邦,5.13%,977000,2375.0
2059,川湖,4.86%,293000,7505.0
3037,欣興,4.32%,2097000,931.0
3665,貿聯-KY,4.24%,955000,2005.0
3008,大立光,4.12%,380000,4900.0
2454,聯發科,3.85%,406000,4285.0
2327,國巨*,3.64%,1566000,1050.0
3443,創意,3.36%,311000,4880.0
6584,南俊國際,3.23%,2204000,662.0
6515,穎崴,3.05%,145000,9500.0
6187,萬潤,2.86%,1220000,1060.0
2368,金像電,2.62%,945000,1255.0
8299,群聯,2.46%,445000,2500.0
2455,全新,2.42%,2753000,397.0
3711,日月光投控,2.35%,1629000,653.0
3105,穩懋,2.06%,1949000,478.0
3661,世芯-KY,2.06%,215000,4330.0
8021,尖點,1.89%,1501000,570.0
7751,竑騰,1.23%,375000,1485.0
3583,辛耘,1.07%,566000,858.0
2303,聯電,0.79%,2000000,178.0
3189,景碩,0.72%,440013,739.0
2337,旺宏,0.51%,1343000,172.0
6139,亞翔,0.45%,250000,818.0
3363,上詮,0.44%,300000,670.0
6805,富世達,0.44%,109000,1805.0
7734,印能科技,0.40%,56000,3255.0
5289,宜鼎,0.39%,98000,1795.0
3260,威剛,0.32%,358000,408.5
2360,致茂,0.24%,50000,2160.0
3264,欣銓,0.04%,72000,234.5
3491,昇達科,0.00%,1000,1430.0
