股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,10.33%,1531000,1435.0
3017,奇鋐,6.43%,1189000,1150.0
2345,智邦,6.38%,1325000,1025.0
3665,貿聯-KY,5.81%,1199848,1030.0
2383,台光電,5.28%,910000,1235.0
6669,緯穎,4.97%,301000,3510.0
2308,台達電,4.77%,1028000,987.0
2317,鴻海,4.18%,3891000,228.5
2368,金像電,4.10%,2023000,431.0
6223,旺矽,3.93%,511000,1635.0
3653,健策,3.39%,311000,2320.0
3661,世芯-KY,3.29%,202000,3460.0
2449,京元電子,3.23%,3979000,172.5
2059,川湖,3.10%,190000,3470.0
6274,台燿,3.01%,1920000,333.5
6805,富世達,2.97%,564000,1120.0
8210,勤誠,2.43%,831000,621.0
3533,嘉澤,1.71%,239000,1520.0
5274,信驊,1.58%,61000,5500.0
2357,華碩,1.54%,473000,691.0
3231,緯創,1.54%,2098000,156.0
3406,玉晶光,1.54%,727000,450.5
3376,新日興,1.49%,1236000,256.5
4966,譜瑞-KY,1.39%,385000,769.0
1303,南亞,1.38%,7102000,41.45
2354,鴻準,1.10%,3284000,71.1
6191,精成科,0.86%,1511000,120.5
1560,中砂,0.80%,510000,335.5
3037,欣興,0.79%,1069000,158.0
5347,世界,0.72%,1498000,102.0
3711,日月光投控,0.70%,862000,173.5
3211,順達,0.63%,410000,328.5
3515,華擎,0.58%,441000,282.0
8996,高力,0.45%,236000,407.5
6472,保瑞,0.22%,69000,663.0
5536,聖暉*,0.20%,51000,822.0
4770,上品,0.18%,129000,302.5
8299,群聯,0.16%,40000,874.0
2884,玉山金,0.10%,645010,32.7
3045,台灣大,0.02%,43000,110.0
2454,聯發科,0.01%,1000,1325.0
3008,大立光,0.01%,1000,2515.0
3131,弘塑,0.01%,1000,1605.0
6515,穎崴,0.01%,1000,2125.0
2344,華邦電,0.00%,1000,42.65
2439,美律,0.00%,1000,101.5
3217,優群,0.00%,1000,187.0
3264,欣銓,0.00%,1000,82.3
3583,辛耘,0.00%,1000,380.0
4958,臻鼎-KY,0.00%,1000,165.5
6139,亞翔,0.00%,1000,390.5
