股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.41%,3062000,1430.0
6669,緯穎,6.13%,683000,4175.0
2383,台光電,6.06%,1878000,1500.0
2345,智邦,5.98%,2357000,1180.0
3017,奇鋐,5.77%,1975000,1360.0
2368,金像電,5.05%,3988000,589.0
3665,貿聯-KY,4.74%,1532848,1440.0
2308,台達電,4.71%,2457000,891.0
6223,旺矽,4.28%,902000,2205.0
3653,健策,3.69%,647000,2655.0
6274,台燿,3.58%,4034000,412.5
2454,聯發科,3.57%,1168000,1420.0
2317,鴻海,3.26%,7032000,216.0
6805,富世達,2.70%,865000,1450.0
8210,勤誠,2.48%,1303000,886.0
6139,亞翔,2.01%,1604000,584.0
3661,世芯-KY,1.94%,284000,3170.0
2449,京元電子,1.80%,4024000,208.5
5274,信驊,1.78%,125000,6615.0
2059,川湖,1.53%,202000,3520.0
8299,群聯,1.35%,582000,1080.0
2404,漢唐,1.13%,551000,952.0
3231,緯創,0.93%,3101000,139.5
8358,金居,0.87%,1668000,243.0
3715,定穎投控,0.85%,3510000,112.5
5536,聖暉*,0.84%,512000,763.0
2313,華通,0.77%,3910000,91.4
3711,日月光投控,0.76%,1592000,222.0
6191,精成科,0.76%,3088000,114.5
3533,嘉澤,0.70%,252000,1285.0
5347,世界,0.58%,2793000,96.9
3515,華擎,0.54%,1004000,248.0
4958,臻鼎-KY,0.52%,1738000,138.5
2354,鴻準,0.50%,3809000,60.9
3211,順達,0.38%,555000,314.5
1319,東陽,0.32%,1574000,95.2
6515,穎崴,0.26%,48000,2560.0
3081,聯亞,0.13%,102000,592.0
3217,優群,0.11%,306000,162.5
3044,健鼎,0.09%,143000,299.5
6510,精測,0.01%,2000,2215.0
1303,南亞,0.00%,1000,57.4
2327,國巨*,0.00%,1000,218.0
2357,華碩,0.00%,1000,554.0
2439,美律,0.00%,1000,95.5
2884,玉山金,0.00%,1010,33.25
3008,大立光,0.00%,1000,2030.0
3045,台灣大,0.00%,1000,104.5
3583,辛耘,0.00%,1000,319.0
8996,高力,0.00%,1000,478.0
