股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.93%,3112000,1675.0
6669,緯穎,6.32%,710000,4670.0
2345,智邦,5.73%,2496000,1205.0
3017,奇鋐,5.67%,2166000,1375.0
2308,台達電,5.21%,2656000,1030.0
2368,金像電,4.76%,3885000,643.0
2383,台光電,4.75%,1578000,1580.0
6223,旺矽,4.39%,1069000,2155.0
8299,群聯,4.33%,1358000,1675.0
6274,台燿,4.32%,4877000,465.0
3665,貿聯-KY,4.04%,1483848,1430.0
2454,聯發科,3.92%,1383000,1490.0
2317,鴻海,3.85%,8470000,238.5
3653,健策,3.59%,758000,2485.0
3661,世芯-KY,3.21%,458000,3680.0
8210,勤誠,2.78%,1498000,975.0
6805,富世達,2.72%,1016000,1405.0
5274,信驊,2.00%,142000,7380.0
2404,漢唐,1.54%,806000,1000.0
0050,元大台灣50,1.45%,10871000,69.85
2059,川湖,1.44%,232000,3255.0
2327,國巨*,1.12%,2321000,253.0
2449,京元電子,1.08%,2133000,266.5
1303,南亞,0.88%,7149000,64.7
8358,金居,0.85%,1668000,266.0
5536,聖暉*,0.78%,513000,802.0
0052,富邦科技,0.72%,9274000,40.77
6139,亞翔,0.71%,627000,595.0
2337,旺宏,0.66%,6038000,57.6
6191,精成科,0.66%,3138000,111.0
3533,嘉澤,0.65%,253000,1345.0
2313,華通,0.56%,2651000,110.5
6515,穎崴,0.47%,74000,3305.0
3715,定穎投控,0.45%,2002960,117.0
3211,順達,0.34%,570000,313.5
1319,東陽,0.28%,1575000,94.9
3515,華擎,0.20%,423000,242.5
3217,優群,0.10%,326000,156.5
8996,高力,0.06%,51000,568.0
3008,大立光,0.01%,3000,2550.0
6510,精測,0.01%,2000,2325.0
3044,健鼎,0.00%,1000,317.5
2357,華碩,0.00%,2000,543.0
2439,美律,0.00%,2000,96.2
4958,臻鼎-KY,0.00%,1000,148.5
3045,台灣大,0.00%,2000,107.0
2354,鴻準,0.00%,1000,60.8
3081,聯亞,0.00%,1000,622.0
3231,緯創,0.00%,1000,158.5
2884,玉山金,0.00%,2010,33.25
3583,辛耘,0.00%,2000,350.5
3711,日月光投控,0.00%,2000,275.0
