股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.88%,1688000,1255.0
3665,貿聯-KY,6.38%,1249848,1095.0
2345,智邦,6.13%,1229000,1070.0
2383,台光電,5.68%,926000,1315.0
3017,奇鋐,5.18%,1063000,1045.0
2308,台達電,4.64%,1191000,836.0
2449,京元電子,4.64%,5977000,166.5
6669,緯穎,4.23%,282000,3220.0
3653,健策,4.17%,388000,2305.0
2368,金像電,3.61%,1650000,469.0
3661,世芯-KY,3.51%,202000,3725.0
6223,旺矽,3.50%,527000,1425.0
2357,華碩,3.32%,1030000,692.0
2454,聯發科,2.79%,403000,1485.0
6274,台燿,2.66%,1911000,298.5
4958,臻鼎-KY,2.62%,3389000,166.0
8210,勤誠,2.32%,822000,606.0
6805,富世達,1.94%,414000,1005.0
2059,川湖,1.81%,114000,3410.0
3533,嘉澤,1.71%,238000,1540.0
8046,南電,1.53%,1832000,179.0
3583,辛耘,1.48%,888000,358.0
3131,弘塑,1.33%,206000,1380.0
3231,緯創,1.33%,2391000,119.5
2884,玉山金,1.27%,8090010,33.55
4966,譜瑞-KY,1.13%,308000,785.0
2354,鴻準,1.07%,3245000,70.8
6472,保瑞,1.00%,304000,704.0
2317,鴻海,0.99%,987000,216.0
3529,力旺,0.91%,91000,2145.0
3376,新日興,0.83%,800000,222.0
3264,欣銓,0.67%,1686000,85.4
3711,日月光投控,0.66%,852000,166.5
3406,玉晶光,0.63%,324000,415.5
4770,上品,0.58%,406000,304.0
3515,華擎,0.45%,332000,287.5
5347,世界,0.28%,663000,89.5
8996,高力,0.28%,176000,338.5
2886,兆豐金,0.16%,818000,41.45
2618,長榮航,0.08%,430000,37.6
3008,大立光,0.02%,2000,2325.0
3045,台灣大,0.02%,43000,107.0
6515,穎崴,0.01%,1000,1595.0
1210,大成,0.00%,1000,53.2
2439,美律,0.00%,1000,99.8
3211,順達,0.00%,1000,381.0
3217,優群,0.00%,1000,177.5
6139,亞翔,0.00%,1000,360.5
6278,台表科,0.00%,1000,104.5
6757,台灣虎航,0.00%,1000,87.2
