股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.14%,2992000,1995.0
2308,台達電,6.77%,3093000,1430.0
2383,台光電,6.76%,1809000,2440.0
3017,奇鋐,6.36%,2352000,1765.0
2345,智邦,5.63%,2625000,1400.0
8299,群聯,4.67%,1614000,1890.0
6223,旺矽,4.62%,1024000,2945.0
6669,緯穎,4.54%,741000,4000.0
3653,健策,4.49%,940000,3120.0
6274,台燿,4.14%,4965000,545.0
3665,貿聯-KY,3.98%,1841848,1410.0
8046,南電,3.88%,4559000,555.0
3037,欣興,3.83%,5190000,481.5
2368,金像電,3.65%,2887000,826.0
2327,國巨*,3.07%,6729000,298.0
3661,世芯-KY,2.99%,559000,3490.0
6805,富世達,2.87%,1094000,1710.0
8210,勤誠,2.20%,1563000,918.0
5274,信驊,1.91%,128000,9730.0
6515,穎崴,1.81%,231000,5115.0
6510,精測,1.65%,287000,3750.0
6139,亞翔,1.48%,1653000,585.0
2449,京元電子,1.32%,2626000,327.0
2404,漢唐,0.93%,535000,1130.0
8358,金居,0.81%,1826000,290.0
3211,順達,0.57%,1197000,309.5
6191,精成科,0.56%,3326000,109.0
1802,台玻,0.56%,5996000,61.1
6488,環球晶,0.55%,786000,455.0
4979,華星光,0.53%,819000,421.5
3376,新日興,0.43%,1343000,207.0
2317,鴻海,0.32%,863000,243.0
1319,東陽,0.23%,1497000,99.8
2002,中鋼,0.16%,4923000,20.75
3324,雙鴻,0.13%,76000,1155.0
3217,優群,0.08%,326000,156.0
3008,大立光,0.01%,3000,2520.0
2059,川湖,0.01%,1000,3445.0
2357,華碩,0.00%,2000,532.0
8996,高力,0.00%,1000,879.0
1815,富喬,0.00%,1000,110.5
2439,美律,0.00%,2000,94.6
1326,台化,0.00%,1000,51.0
3533,嘉澤,0.00%,1000,1775.0
3045,台灣大,0.00%,2000,107.5
2454,聯發科,0.00%,1000,1945.0
5536,聖暉*,0.00%,1000,723.0
2313,華通,0.00%,1000,204.5
1303,南亞,0.00%,1000,91.8
3583,辛耘,0.00%,2000,371.0
3711,日月光投控,0.00%,2000,387.5
