股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,11.06%,11960000,2320.0
2383,台光電,8.15%,4653000,4395.0
2454,聯發科,6.83%,5131000,3340.0
2327,國巨*,6.30%,25098000,630.0
6223,旺矽,5.31%,2443000,5455.0
2345,智邦,5.28%,6334000,2090.0
3037,欣興,4.97%,16607000,750.0
3017,奇鋐,4.51%,5295000,2135.0
6669,緯穎,4.51%,2417000,4685.0
2303,聯電,4.49%,86550000,130.0
8046,南電,4.19%,9519000,1105.0
3711,日月光投控,3.84%,16135000,597.0
2308,台達電,3.57%,5247000,1705.0
3665,貿聯-KY,3.51%,4833848,1820.0
2368,金像電,3.07%,8315000,927.0
3653,健策,2.89%,2267000,3200.0
6274,台燿,2.31%,5160000,1125.0
5274,信驊,2.31%,448900,12915.0
8210,勤誠,0.98%,2267000,1080.0
6805,富世達,0.94%,1811000,1305.0
2449,京元電子,0.67%,6197000,270.5
6187,萬潤,0.50%,1334000,935.0
6147,頎邦,0.41%,6275000,164.0
6510,精測,0.36%,349000,2565.0
5439,高技,0.32%,3234000,248.0
6515,穎崴,0.31%,130000,6050.0
1590,亞德客-KY,0.28%,528000,1335.0
6278,台表科,0.27%,4334000,157.5
6271,同欣電,0.23%,2966000,192.5
6191,精成科,0.14%,3988000,90.5
3376,新日興,0.13%,1741000,186.5
3264,欣銓,0.12%,1508000,197.5
2002,中鋼,0.04%,5163000,18.55
4966,譜瑞-KY,0.03%,140000,567.0
8996,高力,0.00%,1000,971.0
8358,金居,0.00%,1000,371.0
3661,世芯-KY,0.00%,1000,3365.0
1815,富喬,0.00%,107000,77.3
3443,創意,0.00%,1000,3745.0
2439,美律,0.00%,1000,82.2
3008,大立光,0.00%,1000,3875.0
4958,臻鼎-KY,0.00%,1000,478.5
2382,廣達,0.00%,1000,316.0
3533,嘉澤,0.00%,1000,1905.0
6488,環球晶,0.00%,1000,1265.0
2313,華通,0.00%,1000,199.0
8150,南茂,0.00%,1000,103.0
2317,鴻海,0.00%,1000,234.5
5347,世界,0.00%,1000,152.5
2481,強茂,0.00%,5000,139.5
