股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,10.12%,3112000,1710.0
3017,奇鋐,5.86%,2290000,1345.0
2345,智邦,5.67%,2526000,1180.0
6669,緯穎,5.27%,710000,3900.0
2308,台達電,5.25%,2679000,1030.0
2383,台光電,4.91%,1578000,1635.0
2368,金像電,4.84%,3885000,655.0
6223,旺矽,4.63%,1069000,2275.0
8299,群聯,4.57%,1358000,1770.0
6274,台燿,4.44%,4877000,479.0
3665,貿聯-KY,4.01%,1483848,1420.0
2317,鴻海,3.65%,8470000,226.5
2454,聯發科,3.51%,1244000,1485.0
3653,健策,3.45%,758000,2390.0
3661,世芯-KY,3.20%,458000,3675.0
8210,勤誠,2.74%,1513000,952.0
6805,富世達,2.50%,1016000,1295.0
5274,信驊,2.16%,142000,8005.0
2327,國巨*,1.86%,3748000,260.5
2404,漢唐,1.66%,806000,1080.0
2059,川湖,1.46%,232000,3305.0
0050,元大台灣50,1.46%,10871000,70.7
2337,旺宏,1.03%,8886000,60.9
8358,金居,0.97%,2026000,253.0
3533,嘉澤,0.97%,376000,1360.0
1303,南亞,0.85%,7149000,62.2
5536,聖暉*,0.79%,513000,812.0
6139,亞翔,0.76%,668000,602.0
0052,富邦科技,0.73%,9274000,41.24
6191,精成科,0.70%,3238000,114.0
2313,華通,0.68%,2651000,135.0
5269,祥碩,0.65%,262000,1300.0
6515,穎崴,0.60%,91000,3450.0
2449,京元電子,0.49%,955000,270.5
1605,華新,0.35%,4454000,41.5
3211,順達,0.32%,570000,292.5
1319,東陽,0.29%,1575000,95.7
3376,新日興,0.19%,454000,222.0
3217,優群,0.10%,326000,165.5
8996,高力,0.07%,51000,756.0
3008,大立光,0.01%,3000,2430.0
6510,精測,0.01%,2000,2285.0
3044,健鼎,0.00%,1000,311.0
2357,華碩,0.00%,2000,518.0
2439,美律,0.00%,2000,103.5
4958,臻鼎-KY,0.00%,1000,164.0
3045,台灣大,0.00%,2000,107.0
3081,聯亞,0.00%,1000,659.0
2884,玉山金,0.00%,2010,32.4
3715,定穎投控,0.00%,1960,137.5
3583,辛耘,0.00%,2000,339.0
3711,日月光投控,0.00%,2000,289.5
