股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.41%,1342000,1450.0
3665,貿聯-KY,7.71%,1199848,1330.0
3017,奇鋐,7.12%,1259000,1170.0
2345,智邦,5.98%,1325000,934.0
2317,鴻海,5.28%,4573000,239.0
2308,台達電,5.21%,1067000,1010.0
2383,台光電,4.90%,910000,1115.0
6223,旺矽,4.68%,531000,1825.0
6669,緯穎,4.44%,224000,4105.0
2368,金像電,3.90%,2023000,399.0
6805,富世達,3.68%,564000,1350.0
2059,川湖,3.47%,190000,3780.0
2449,京元電子,3.37%,3979000,175.0
8210,勤誠,3.10%,831000,772.0
3653,健策,3.08%,290000,2200.0
6274,台燿,3.03%,1920000,326.0
3661,世芯-KY,2.54%,167000,3150.0
3231,緯創,2.24%,3248000,143.0
3533,嘉澤,1.65%,239000,1425.0
3406,玉晶光,1.51%,727000,429.5
2354,鴻準,1.10%,3284000,69.1
3515,華擎,1.09%,755000,299.5
3376,新日興,1.00%,988000,209.5
5274,信驊,0.88%,35000,5215.0
1560,中砂,0.78%,510000,318.0
6191,精成科,0.78%,1511000,106.5
5536,聖暉*,0.76%,215000,735.0
4958,臻鼎-KY,0.70%,890000,163.0
2327,國巨*,0.68%,627000,226.0
3211,順達,0.64%,410000,325.0
8299,群聯,0.59%,139000,880.0
1303,南亞,0.54%,2553000,43.4
8996,高力,0.26%,105000,505.0
2454,聯發科,0.01%,1000,1295.0
3008,大立光,0.01%,1000,2270.0
6515,穎崴,0.01%,1000,2445.0
2344,華邦電,0.00%,1000,46.3
2357,華碩,0.00%,1000,698.0
2439,美律,0.00%,1000,104.5
2884,玉山金,0.00%,1010,32.65
3037,欣興,0.00%,1000,156.0
3045,台灣大,0.00%,1000,112.5
3217,優群,0.00%,1000,177.0
3583,辛耘,0.00%,1000,357.5
3711,日月光投控,0.00%,1000,196.0
4770,上品,0.00%,1000,248.0
4966,譜瑞-KY,0.00%,1000,775.0
5347,世界,0.00%,1000,101.5
6139,亞翔,0.00%,1000,420.5
6472,保瑞,0.00%,1000,627.0
