股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.13%,2105000,1385.0
3665,貿聯-KY,6.88%,1369848,1605.0
6669,緯穎,6.58%,513000,4095.0
2368,金像電,5.92%,3439000,550.0
3017,奇鋐,5.92%,1524000,1240.0
2383,台光電,5.83%,1421000,1310.0
2308,台達電,5.49%,1959000,895.0
2345,智邦,4.83%,1700000,907.0
3653,健策,4.09%,513000,2545.0
2449,京元電子,3.60%,5619000,204.5
6274,台燿,3.49%,2839000,392.5
6223,旺矽,3.37%,586000,1840.0
2317,鴻海,3.22%,4575000,225.0
6805,富世達,3.08%,731000,1345.0
8210,勤誠,2.90%,1036000,894.0
3661,世芯-KY,2.83%,302000,2990.0
3231,緯創,1.72%,3955000,139.0
2059,川湖,1.52%,138000,3525.0
1303,南亞,1.13%,6900000,52.5
5536,聖暉*,1.01%,495000,650.0
6139,亞翔,0.99%,730000,435.0
6191,精成科,0.91%,2628000,110.5
3533,嘉澤,0.89%,245000,1155.0
2327,國巨*,0.81%,1129000,229.0
2354,鴻準,0.76%,3806000,64.1
3515,華擎,0.74%,1001000,236.5
4958,臻鼎-KY,0.73%,1656000,141.0
1560,中砂,0.48%,517000,299.0
8299,群聯,0.39%,118000,1065.0
3211,順達,0.38%,469000,261.5
3715,定穎投控,0.34%,967000,111.0
6515,穎崴,0.32%,44000,2310.0
6510,精測,0.28%,60000,1485.0
3406,玉晶光,0.25%,175000,449.5
5347,世界,0.19%,684000,88.6
1319,東陽,0.17%,573000,96.8
3044,健鼎,0.09%,93000,300.5
3217,優群,0.09%,172000,163.0
5274,信驊,0.02%,1000,6075.0
3008,大立光,0.01%,1000,2100.0
2344,華邦電,0.00%,1000,52.2
2357,華碩,0.00%,1000,573.0
2439,美律,0.00%,1000,105.0
2454,聯發科,0.00%,1000,1145.0
2884,玉山金,0.00%,1010,30.05
3037,欣興,0.00%,1000,160.0
3045,台灣大,0.00%,1000,107.0
3583,辛耘,0.00%,1000,302.0
3711,日月光投控,0.00%,1000,209.0
4966,譜瑞-KY,0.00%,1000,628.0
8996,高力,0.00%,1000,462.0
