股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,8.89%,3895000,1865.0
2383,台光電,7.98%,2412000,2705.0
2308,台達電,7.27%,4289000,1385.0
2368,金像電,6.38%,5580000,935.0
6223,旺矽,5.84%,1346000,3550.0
3017,奇鋐,5.82%,2552000,1865.0
2345,智邦,5.02%,2892000,1420.0
3653,健策,4.95%,1247000,3245.0
3665,貿聯-KY,4.32%,2223848,1590.0
3037,欣興,3.70%,5952000,508.0
8046,南電,2.87%,4559000,515.0
6510,精測,2.76%,585000,3855.0
2327,國巨*,2.66%,8426000,258.0
5274,信驊,2.62%,204000,10495.0
3661,世芯-KY,2.29%,588000,3190.0
2449,京元電子,2.13%,5885000,295.5
8210,勤誠,2.03%,1856000,894.0
6669,緯穎,2.03%,408000,4070.0
6805,富世達,1.92%,893000,1755.0
6515,穎崴,1.91%,248000,6285.0
3711,日月光投控,1.78%,4257000,341.5
6139,亞翔,1.09%,1694000,524.0
2454,聯發科,1.02%,485000,1720.0
6488,環球晶,0.90%,1699000,432.5
6274,台燿,0.89%,1462000,497.5
1303,南亞,0.71%,6904000,83.5
2404,漢唐,0.71%,572000,1010.0
4979,華星光,0.60%,1219000,401.5
3211,順達,0.59%,1575000,307.5
8358,金居,0.55%,1864000,241.5
1802,台玻,0.42%,5996000,57.7
6191,精成科,0.41%,3398000,99.5
3189,景碩,0.40%,1027000,317.5
3376,新日興,0.34%,1425000,197.0
3264,欣銓,0.33%,1788000,151.0
3533,嘉澤,0.21%,99000,1750.0
3324,雙鴻,0.20%,157000,1055.0
1319,東陽,0.16%,1500000,85.8
2002,中鋼,0.12%,4925000,19.1
3217,優群,0.07%,354000,158.0
3008,大立光,0.02%,6000,2345.0
2059,川湖,0.01%,3000,3365.0
2357,華碩,0.00%,4000,589.0
8996,高力,0.00%,1000,899.0
1815,富喬,0.00%,2000,107.5
2439,美律,0.00%,4000,84.7
1326,台化,0.00%,3000,41.7
8299,群聯,0.00%,1000,1800.0
3045,台灣大,0.00%,4000,106.5
5536,聖暉*,0.00%,3000,679.0
2313,華通,0.00%,3000,211.5
3583,辛耘,0.00%,4000,384.0
