股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,10.26%,11657000,2265.0
2383,台光電,8.47%,4723000,4615.0
2345,智邦,6.07%,6231000,2505.0
2454,聯發科,5.40%,4263000,3260.0
2308,台達電,5.30%,6572000,2075.0
6223,旺矽,4.97%,2169000,5895.0
3017,奇鋐,4.70%,4925000,2455.0
6669,緯穎,4.56%,2294000,5115.0
8046,南電,3.87%,12658000,786.0
3665,貿聯-KY,3.83%,4703848,2095.0
2368,金像電,3.52%,7018000,1290.0
3037,欣興,3.45%,10822000,821.0
2327,國巨*,3.24%,18313000,455.5
5274,信驊,3.23%,483000,17195.0
3711,日月光投控,3.19%,14998000,547.0
3653,健策,3.05%,2267000,3465.0
2303,聯電,2.40%,56167000,110.0
6274,台燿,2.11%,4151000,1305.0
6515,穎崴,1.68%,442000,9780.0
2449,京元電子,1.50%,12919000,299.5
6510,精測,1.35%,930000,3735.0
6805,富世達,1.19%,1761000,1735.0
8210,勤誠,1.08%,1967000,1410.0
3264,欣銓,0.79%,9030000,226.0
6187,萬潤,0.54%,1224000,1125.0
5439,高技,0.54%,3528000,391.0
2404,漢唐,0.54%,1394000,1000.0
3008,大立光,0.44%,329000,3445.0
2357,華碩,0.42%,1703000,641.0
8996,高力,0.42%,1034000,1040.0
2313,華通,0.38%,4124000,235.5
8150,南茂,0.36%,11334000,80.9
4966,譜瑞-KY,0.32%,1036000,800.0
8358,金居,0.30%,1980000,389.5
1590,亞德客-KY,0.30%,530000,1465.0
6278,台表科,0.21%,2500000,220.5
3443,創意,0.20%,107000,4845.0
6415,矽力*-KY,0.17%,940000,468.0
2481,強茂,0.17%,3654000,117.5
6191,精成科,0.14%,3988000,90.8
3036,文曄,0.13%,1200000,270.0
3376,新日興,0.13%,1741000,192.5
3217,優群,0.06%,874000,184.0
2002,中鋼,0.04%,5163000,18.15
1319,東陽,0.02%,511000,78.6
3661,世芯-KY,0.00%,1000,4605.0
1815,富喬,0.00%,107000,102.5
2439,美律,0.00%,18000,83.7
6147,頎邦,0.00%,1000,205.0
2317,鴻海,0.00%,1000,248.5
5347,世界,0.00%,1000,176.5
