股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.25%,2992000,1815.0
3017,奇鋐,6.41%,2352000,1600.0
2383,台光電,6.41%,1809000,2080.0
2345,智邦,5.83%,2625000,1305.0
8299,群聯,5.29%,1614000,1925.0
2308,台達電,5.14%,2560000,1180.0
3653,健策,5.03%,940000,3145.0
6223,旺矽,4.67%,988000,2775.0
6669,緯穎,4.58%,741000,3630.0
6274,台燿,4.46%,4965000,528.0
2368,金像電,3.92%,2887000,797.0
3665,貿聯-KY,3.57%,1671848,1255.0
3661,世芯-KY,3.02%,540000,3285.0
6805,富世達,2.89%,1094000,1550.0
5274,信驊,2.88%,178000,9500.0
2327,國巨*,2.86%,6729000,250.0
8046,南電,2.69%,3788000,416.5
8210,勤誠,2.48%,1563000,931.0
3037,欣興,2.35%,3974000,347.5
6515,穎崴,1.86%,231000,4720.0
6510,精測,1.60%,236000,3990.0
6139,亞翔,1.47%,1653000,524.0
1303,南亞,0.83%,6261000,78.0
8358,金居,0.78%,1826000,250.0
1815,富喬,0.69%,4575000,89.0
6488,環球晶,0.64%,786000,478.0
2449,京元電子,0.63%,1260000,291.5
6191,精成科,0.59%,3326000,104.5
1326,台化,0.42%,5790000,42.95
3376,新日興,0.35%,1044000,199.0
3211,順達,0.29%,585000,287.5
5269,祥碩,0.29%,140000,1230.0
1319,東陽,0.27%,1531000,103.5
2404,漢唐,0.25%,165000,898.0
2059,川湖,0.20%,40000,2910.0
4979,華星光,0.19%,329000,338.5
2002,中鋼,0.17%,4923000,20.35
1802,台玻,0.16%,2065000,44.55
3217,優群,0.09%,326000,154.5
3008,大立光,0.01%,3000,2290.0
2357,華碩,0.00%,2000,503.0
8996,高力,0.00%,1000,883.0
2439,美律,0.00%,2000,97.6
3533,嘉澤,0.00%,1000,1610.0
3045,台灣大,0.00%,2000,105.0
2454,聯發科,0.00%,1000,1830.0
5536,聖暉*,0.00%,1000,619.0
2884,玉山金,0.00%,2010,33.7
2313,華通,0.00%,1000,172.5
2317,鴻海,0.00%,1000,218.5
3583,辛耘,0.00%,2000,320.0
3711,日月光投控,0.00%,2000,327.0
