股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,10.20%,11657000,2240.0
2383,台光電,8.38%,4723000,4545.0
2345,智邦,6.07%,6231000,2495.0
2454,聯發科,5.66%,4263000,3400.0
6223,旺矽,5.20%,2169000,6135.0
2308,台達電,5.18%,6572000,2020.0
3017,奇鋐,4.63%,4925000,2410.0
6669,緯穎,4.56%,2294000,5090.0
8046,南電,3.91%,12658000,791.0
3665,貿聯-KY,3.72%,4703848,2025.0
2327,國巨*,3.58%,18313000,501.0
3037,欣興,3.45%,10822000,816.0
2368,金像電,3.43%,7018000,1250.0
5274,信驊,3.05%,483000,16150.0
3711,日月光投控,2.99%,14998000,510.0
3653,健策,2.89%,2267000,3270.0
2303,聯電,2.74%,63190000,111.0
6274,台燿,2.04%,4151000,1260.0
6515,穎崴,1.77%,442000,10240.0
2449,京元電子,1.49%,12919000,295.0
6510,精測,1.35%,930000,3720.0
6805,富世達,1.19%,1761000,1735.0
8210,勤誠,1.06%,1967000,1380.0
3264,欣銓,0.81%,9030000,230.0
2404,漢唐,0.55%,1394000,1005.0
6187,萬潤,0.54%,1224000,1135.0
5439,高技,0.52%,3528000,381.0
2357,華碩,0.42%,1703000,635.0
8996,高力,0.42%,1034000,1045.0
3008,大立光,0.42%,329000,3290.0
2313,華通,0.42%,4124000,259.0
8150,南茂,0.36%,11334000,82.3
8358,金居,0.33%,1980000,428.0
6278,台表科,0.31%,3734000,210.0
4966,譜瑞-KY,0.31%,1036000,757.0
1590,亞德客-KY,0.30%,530000,1450.0
6415,矽力*-KY,0.21%,1038000,514.0
3443,創意,0.20%,107000,4740.0
2481,強茂,0.18%,3654000,129.0
6191,精成科,0.14%,3988000,90.4
3376,新日興,0.14%,1741000,205.5
3036,文曄,0.12%,1200000,263.5
3217,優群,0.06%,874000,185.0
2002,中鋼,0.04%,5163000,18.2
1319,東陽,0.02%,511000,80.0
3661,世芯-KY,0.00%,1000,4590.0
1815,富喬,0.00%,107000,103.5
2439,美律,0.00%,18000,85.2
6147,頎邦,0.00%,1000,207.0
2317,鴻海,0.00%,1000,248.5
5347,世界,0.00%,1000,159.0
