股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,10.77%,11960000,2440.0
2383,台光電,8.86%,4597000,5220.0
2327,國巨*,8.38%,25098000,905.0
2454,聯發科,7.63%,5131000,4030.0
2345,智邦,5.74%,6334000,2455.0
6223,旺矽,5.55%,2382000,6310.0
2303,聯電,4.95%,86550000,155.0
3037,欣興,4.71%,15203000,840.0
3017,奇鋐,4.69%,5191000,2450.0
6669,緯穎,4.47%,2417000,5015.0
3665,貿聯-KY,3.53%,4833848,1980.0
2308,台達電,3.52%,5052000,1890.0
2368,金像電,3.48%,8315000,1135.0
8046,南電,3.40%,8949000,1030.0
3711,日月光投控,3.06%,12742000,651.0
6274,台燿,3.00%,5160000,1575.0
3653,健策,2.67%,2267000,3195.0
5274,信驊,2.22%,416900,14415.0
6805,富世達,1.00%,1811000,1490.0
8210,勤誠,0.98%,2267000,1175.0
6515,穎崴,0.60%,204000,8025.0
6187,萬潤,0.48%,1334000,974.0
6147,頎邦,0.46%,6275000,200.0
5439,高技,0.43%,3528000,331.0
6510,精測,0.43%,411000,2835.0
6278,台表科,0.31%,4334000,195.0
6271,同欣電,0.27%,2966000,247.0
1590,亞德客-KY,0.27%,528000,1380.0
2449,京元電子,0.22%,1886000,317.0
6191,精成科,0.15%,3988000,103.5
3264,欣銓,0.13%,1508000,231.5
3376,新日興,0.12%,1741000,194.5
2002,中鋼,0.04%,5163000,18.6
4966,譜瑞-KY,0.03%,140000,650.0
6488,環球晶,0.02%,50000,1205.0
8996,高力,0.00%,1000,1335.0
8358,金居,0.00%,1000,523.0
3661,世芯-KY,0.00%,1000,4035.0
1815,富喬,0.00%,107000,96.5
3443,創意,0.00%,1000,4480.0
2439,美律,0.00%,1000,89.4
3008,大立光,0.00%,1000,3890.0
4958,臻鼎-KY,0.00%,1000,548.0
2382,廣達,0.00%,1000,373.0
3533,嘉澤,0.00%,1000,1965.0
2313,華通,0.00%,1000,218.0
8150,南茂,0.00%,1000,109.0
2317,鴻海,0.00%,1000,237.0
5347,世界,0.00%,1000,175.0
2481,強茂,0.00%,5000,216.0
