股票代號,股票名稱,持股權重,股數,收盤價
2330,台積電,9.41%,2614000,1460.0
6669,緯穎,7.05%,610000,4685.0
3017,奇鋐,6.24%,1826000,1385.0
2383,台光電,6.02%,1633000,1495.0
2308,台達電,5.75%,2383000,979.0
2368,金像電,5.67%,3858000,596.0
3665,貿聯-KY,5.49%,1460848,1525.0
2345,智邦,4.85%,1988000,990.0
6223,旺矽,4.65%,845000,2230.0
3653,健策,4.47%,592000,3060.0
2317,鴻海,3.93%,6902000,231.0
6274,台燿,3.48%,3356000,420.0
6805,富世達,3.18%,831000,1550.0
2454,聯發科,3.09%,880000,1425.0
2449,京元電子,3.07%,5619000,221.5
8210,勤誠,2.34%,1066000,891.0
6139,亞翔,1.78%,1549000,466.0
3661,世芯-KY,1.63%,209000,3155.0
2059,川湖,1.52%,178000,3460.0
3231,緯創,1.47%,3955000,151.0
1303,南亞,1.36%,8679000,63.4
5536,聖暉*,0.89%,496000,728.0
6191,精成科,0.89%,2968000,121.5
3533,嘉澤,0.77%,246000,1270.0
5274,信驊,0.76%,47000,6570.0
3711,日月光投控,0.70%,1233000,231.0
8358,金居,0.69%,1184000,236.0
4958,臻鼎-KY,0.63%,1736000,147.5
2354,鴻準,0.62%,3807000,66.0
3515,華擎,0.61%,1002000,247.0
3081,聯亞,0.49%,351000,563.0
1560,中砂,0.44%,518000,342.0
3715,定穎投控,0.44%,1581000,112.0
3211,順達,0.31%,490000,259.0
6515,穎崴,0.29%,46000,2560.0
5347,世界,0.16%,715000,92.3
1319,東陽,0.14%,574000,96.0
3044,健鼎,0.07%,93000,300.5
3217,優群,0.07%,172000,164.0
3008,大立光,0.01%,1000,2140.0
2327,國巨*,0.00%,1000,237.0
2357,華碩,0.00%,1000,609.0
2439,美律,0.00%,1000,100.5
2884,玉山金,0.00%,1010,30.65
3037,欣興,0.00%,1000,215.0
3045,台灣大,0.00%,1000,105.0
3583,辛耘,0.00%,1000,311.5
6510,精測,0.00%,1000,1900.0
8299,群聯,0.00%,1000,1080.0
8996,高力,0.00%,1000,529.0
